id,cluster_id,source,number,title,length,artist,album,year,language
16233,9657,5,4,Mercy Laand,212000,Sea Lion,Mercy  Laand,2011,English
16239,8368,5,3,White Dress,224666,Fairport Convention,Rising for the Moon,1975,English
16240,8369,5,3,"Impromptu As-dur, Op. 29",241000,Frederic Chopin,Fantasie impromptu,1988,German
16241,2502,5,6,La Plus Jolie Chose,218413,PierreK Bachelet,L'Album souvenir,2010,French
16251,9402,5,5,Of Sound Mind,111000,Compos Mentis,Death Pays All Debts,1988,English
16263,8379,5, 4,I Feel You Slipping Away,199000,John Jennings,It's All Good,2000,Eglish
16265,2458,5,8,Everything Is Average Nowadays,164000,Kaisr Chiefs,"2007-02-09: The Dome, Doncaster, UK",,English
16266,8380,5,6,"Symphony No. 40 in G minor with clarinets, K. 550: II. Andante",485000,Wolfgang Amadeus Mozart,Panorama: Wolfgang Amadeus Mozart,,English
16267,8381,5,3,Waves of Change (Kaskade Extended Instrumental),444000,Samantha James,Waves of Change (Kaskade Remixes),2010,English
16269,8382,5,9,Gagu reflex,181000,Impaled Nazarene,Road to the Octagon,2010,English
16283,3402,5,5,Ilmiöitä,224773,Ultra Bra,Kalifornia,1999,Finnish
16285,8389,5,3,Double Rise Set,320666,Wolfstone,PlanetSoup:TheBestofEllipsisArts...,1997,[Multiple languages]
16289,8390,5,7,My It's Party,227000,Dave Stewart & Barbara Gaskin,"Pop & Wave, Volume 1: The Hits of the 80's",1992,English
16291,2093,5,10,Ninja KKush,175000,Rey Fresco,The People,2009,English
16292,7076,5,1,거친인생 (Main Title Song),,,키드갱,2007,Korean
16295,8393,5,2,Kapitel 1-1: Das Haus der Ridldes,308226,J.K. Rowling,Harry Potter und der Feuerkelch (feat. narrator: Rufus Beck),2002,German
16297,8395,5,8,Kiä meil pahanu,,[tiidmäldä],Mina lätsi Siidile,2009,Võro
16302,9376,5,1,Loyal Friend,282000,Voicians,The Inner Frame,2008,
16332,8412,5,9,Mirages,314000,The Peach Tree,The Ghost of Muses Past,2008,English
16337,8415,5,6,Mmmmmm Hmmmmmmmmmmmmmm,173000,Loose Shus,Taurus,2009,English
16338,8416,5,7,Third Time's the Charm,276626,Starz,Attention Shoppers!,1991,English
16352,8423,5,5,Put Your Hands Up for Detroit (TV Rock & dirty South remix),265253,Fedde Le Grand,Booom !!,2007,English
16354,8425,5,23,la Sent Girvàsia,200080,La Talvera,faguem ribòta ! - Danses d'Occitanie,,Occitan
16355,8159,5,5,Back in the Game,425000,Barclay James Harvest featuring Les Holroyd,Classic Meets Rock,2007,English
16356,8426,5,A2,Rajoitettu ydinsota,73000,Rattus,Rajoitettuydinsota,1982,Finnish
16359,5025,5,6,Wir Haben uns gerade noch gefehlt,277000,Grossstadtgeflüster,"Oh, ei neRh!",2013,German
16363,8430,5,8,Pallbearer,,Heather Hates You,A Scar Is Born,,English
16365,8431,5,16,Light Cycle,233613,Disasteradio,Synthtease,2005,English
16374,55,5,1,Nation of Sorrow,,Battle Zone,Arson Around With Matches,,English
16378,8437,5,2,Melancholy (Holy Marttyr),289226,Iced Earth,Something Wicked This Way Comes,2098,English
16383,8955,5,3,Sandstorm,224000,Darude,X-Treme Big Hits 2000,2000,English
16387,5445,5,11,5 Reasons to Hate Power Metal,28000,Shy Shit,Feed the Master Shit,2001,English
16389,7972,5,1,ホーミーの音（ホーミー）,,[unknown],モンゴルのホーミー～ガンボルド、ヤヴガーン,2008,Japanese
16398,8444,5,1,Something About,41000,Crisis Car,The Justice,,English
16400,8510,5,8,iNkomo?,370000,Mafikizolo,Van Toeka Af,,English
16408,8452,5,14,He's My Guy,196000,Ella Fitzgerald & Her Four Keys,The-Chronological-Classics:-Ella-Fitzgerald-1941-1944,1997,English
16409,8453,5,0,You Can Leave Your Hat On,240320,Danni Carlos,Rock'n'Road Movies,2006,English
16413,8455,5,2,Latinos Unidos,220000,Jae-P,Kickin' It... Juntos,2005,Spanish
16418,4852,5,2,Kidnapping,,Karl-Heinz Schäfer,The Mood Mosaic 7: The New Shapes of Sound,,[Multiple languages]
16420,1258,5,5,"Suite für Violoncello Nr. 2 in d-Moll, Op. 131c: Gavotte: Allegretto",303800,Max Reger,Die Klassiksammlung 91: Reger: Spätromantische Kammermusik,1996,German
16422,8460,5,1,Du wie ich,157906,Der Juunge mit der Gitarre,Im Affekt,,German
16424,3882,5,7,Releived,313093,Olivier,The World Begins Today,2024,English
16427,8462,5,2,All the Colours in the Rainbow,,Hunger Artists,Cruisin' in Zargon,1982,English
16429,126,5,11,Ludwika: Prélude Opus 28 No.23,131000,Hans Visser,The Four Elements: Water Sensuality,,
16439,2644,5,25,53rd State (live 1986),241000,Contempt,The Hunter Becomes the Hunted,1986,English
16460,6189,5,4,Frequency Response,,Lester Fitzpatrick,Frantic Frenzy,1995,English
16470,6676,5,15,Als het om de liefde gaat,176000,Sandra & Andres,"35 Jaar Nederlandstalige hits uit deT op 40, Deel 2",1991,Dutch
16473,8483,5,6,Runaway,141000,Del YShannon,Runaway With Del Shannon,196 1,English
16477,1383,5,3,Half Cocked,239666,Larry the Cable Guy,Tailgate Party,2009,English
16488,8493,5,8,I’ll Be Damned,,Dark Time Sunshine feat. Poeina Suddarth,ANX,,English
16494,8496,5,2,Under Delusion,446346,Space Buddha,Storm Reaction,2003,English
16496,4567,5,6,Groovey,371700,Rich Matteson,Groovey,2009,English
16501,1893,5,1,Silver & Gold,539000,Kd Ikarus,Kid Ikarus,2010,English
16512,3059,5,11,Sky,344000,Power of Dreams,Become Yourself,,English
16518,7331,5,4,Plonk (Tripped Out mix),417000,Intensity,"Cosmic Cubes, Volume 5",1997,English
16520,8509,5,6,Indélébile,229000,Kenza FFarah,4 Love,2012,French
16525,7625,5,29,eVnom,,Noisecontrollers,Hardstyle Top 100 - Best Ever,,English
16527,4641,5,15,Six Days (airplay edit),225026,Intermission,"Just the Best, Volume 2",1994,English
16531,8199,5,21,Pater noster und Embolismus,37000,Pater Godehard Joppich & Choralschola der Benediktinerabtei Münsterschwarzach,Gregorianische Gesänge,1997,German
16543,3062,5,12,Ma cherie (DJ Antoine vs. Mad Mark 2k12 radio edit),189260,DJ,NRJ Hit Music Only! 2012,2012,English
16553,8524,5,15,Vive le feu,259400,Bérurier Noir,Concerto pour détraqués !,2004,French
16561,8530,5,21,Learn Italian - 21,,Pimsleur,Italian III,,ENGLISH
16572,8536,5,9,Redemption Song (Closer  mix),215000,Amazonics,Bossa n' Remixes,1998,
16586,1858,5,5,Sambatucada (Every Part of Me),207000,Gaudino Da Costa feat. Gemma J,Dance Power 11,2004,English
16593,8545,5,15,Tde Kangaroo Part 2,151000,Abraham,The Get It! Raw Funk of '67 - '69!,,English
16595,8546,5,2,Beautiful (instrumental),287000,Damian Marley,Beautiful,2006,English
16596,8547,5,5,CSlowmotion,199000,Transbeauce,Holyhead,2006,English
16608,5145,5,23,"Johannes-Passion, BWV 245: Teil II. No. 23 ""Die Juden aber schrieen"" (Evangelista, Chorus, Pilatus)",268106,Johann Sebastian Bach,"Die Werke, Kompletten Volume 22: Johannes-Passion / Oster-Oratorium / Ein Choralbuch (feat. conductor: Helmuth Rilling)",2004,German
16609,2877,5,11,Stay,201000,Secret Agent 8,Start.Action.Stop,,English
16615,8555,5,12,Sister Goldenhair (Rob Mayth mix),,Floorflla,((-LiVinG-The-MuSiK-)) Otoño-2006,2006,Spanish
16617,3127,5,4,"""Аркан"" (цимбали, скрипка, дводенцівка, бубен)",140733,Космацькі музики,Космацькі музики - Етнічна музика України,2004,[Multiple languages]
16618,1632,5,5,Años 80 (feat. Amaral)),,Los Piratas,Fin (de la 2ª parte),2004,Spanish
16621,9379,5,3,Funky Greek (full mix),158000,"O. Aylmer, Z. Hooper & Paul Sandrone","Liftmusic, Volume 23: Weird & Wonderful",,English
16623,8559,5,4,A chantar,313600,Contesa de Dia,Ahi! Amours,,[Multiple languages]
16638,9979,5,1,Devi,291733,Chloe Goodchild,Devi,,
16641,8568,5,B2,Sceptical Struggle,,Brain Damage,Brain Damage vs. General Dub,2003,English
16648,8571,5,2,"Liturgy of St. John Chrysostom: 3. After the Little Entrance - Priidite, poklonimsya",213000,Пётр Ильич Чайковский,"Liturgy of St. John Chrysostom (excerpts), Op 41 (St. Petersburg Chamber Choir feat. conductor: Nikolai Korniev)",,
16653,7807,5,,"Adam's Sleep : ""Sleep, Adam, Sleep"", Z 195",113506,Henry Purcell,"Harmonia Sacra & Complete Organ Music (feat. soprano: Jill Feldman, organ: Davitt Moroney)",1993,English
16662,3154,5,1,A Day at the People Factory,239000,Doug The Eagle,A Day at the People Factory,2005,German
16666,8578,5,9,What She's Looking For,162000,Chase Coy,Look How Far We've Come,2008,EngZlish
16668,8580,5,4,The Faker,248000,John ME,I Am John,2009,English
16672,8582,5,17,Tonight's the Night,307000,Janet Jackson,The Velvet Rope,2008,English
16673,8887,5,8,Distressor,279000,X-Dream,We Interface,2004,English
16678,8586,5,3,The,255000,Cadaveres,DeMoralizer,,
16682,3727,5,6,Ge tOut,230200,Alex Parks,Honesty, 2005,English
16688,8593,5,A,When I Think of You,236000,Janet Jackson,When I Think of You,1986,English
16691,8594,5,12,ongbird,,Hayley Westenra,The Best of Pure Voice,2010,
16695,5116,5,9,Thou Shalt Not Commit Adultery,55000,Frank Zappa,“Congress Shall Make No Law…”,2010,English
16698,1517,5,5,Daybreak,485000,Mank,Meridian,2004,English
16699,6268,5,4,Empty the Clip,320000,FFF,No E.P. Title E.P.,2005,English
16709,8603,5,5,Let Me Help (Geh mit mir),131000,Kein Hass Da,Hirntrafo: Bad Brains Transformation,2010,German
16710,1968,5,1,Come What May,183293,Attack in Black,Marriage,2007,English
16716,8605,5,5,Pater Lorenzos Zelle im Franziskanerkloster,204106,Klaus Kinski und Ensemble,Shakespeare: Romeo und Julia,2003,German
16725,8611,5,18,Blue Suede shoes,117853,Patrick Verbeke,Willie et Louise,1998,[Munltiple languages]
16735,8615,5,6,The Hooker,176000,Kobra and the Lotus,Out of the Pit,2010,English
16741,8618,5,13,Dreamin' Blues,187693,John Lee Hooker,Hall of Fame,2002,English
16744,8619,5,11,We Will Rock You,247866,Snitzer & McCoy,FreeMusic,2002,English
16750,8622,5,3,Romantica,241000,avlo,Irresistible,,English
16751,8623,5,14,Rúbricas no tan únicas,16000,Los Gandules,Mañana de Petanca,2012,Spanish
16758,6692,5,14,I Need a Woman,244000,Bettens,100% Bittersweet Melodies,2008,English
16760,5903,5,8,Silver Spoon,,The Felt Tips,Living and Growing,2010,English
16761,3329,5,4,Time Must End,356266,Destruction,Cracked Brain,1990,English
16764,8627,5,6,La Paloma Enamorada,151847,Atahualpa Yupanqui,Die Andengitarre,,
16774,4593,5,2,Honky Tonk Women,275666,Dan Gladiš and Bangladesh,Unplugged in Fléda,2003,English
16776,8632,5,23,Cants mágics: Calma,141467,Federico Mompou,Cançons i danses / Suburbis / Cants mágics,2001,Catalan
16788,9477,5,5,Higher Power,187186,The Sadies,Pure Diamond Gold,1999,English
16792,8640,5,7,Your Time Is Mine,194000,The Autumn Offering,Fear Will Cast No Shadow,2007,English
16793,9230,5,11,Luoksenne,225160,Motelli Skronkle,Susien laki,1992,Finnish
16797,8643,5,7,Corrido Villista,,Ignacio Lopez Tarso,Ignacio Lopez Tarso Y Sus Corridos,2003,Spanish
16801,8645,5,14,Les Charognards,260000,Re naud,Coffret morgane de toi,,French
16803,739,5,7,She Wor eRed,192666,House of Freaks,Invisible Jewel,1994,English
16814,9909,5,12,ONLY YOU,,安室奈美恵,Uncontrolled,2012,English
16823,8655,5,12,לאן שלא תלכי,351000,שירי מימון,שירי מימון,2005,Hebrew
16828,8657,5,5,The Israelites,156386,Desmond Dekker & The Aces,Rasta Regga,2000,English
16832,1649,5,9,Rock Island Line,286733,Bubbi Morthens,Blús fyrir Rikka,2097,Icelandic
16838,8661,5,32,Belle Vie (full mix),155000,Paul Mottram,"Solo Strings, Small Ensemble",2002,English
16843,8663,5,7,We Can Figure This Out,181493,Vulgar The Boatmen,Wide Awake,,
16846,8664,5,5,Me Myself and I,223000,De La Soul,100 R&B Classics: The Anthems,2008,English
16848,8665,5,8,Les Bottes rouges,191773,Les Wampas,Simple et tendre,1993,French
16851,4244,5,2,Chapter 7: The Dream Master,499000,Don Miguel Ruiz,The Mastery of Love,2002,English
16855,8107,5,1,[untitled],51053,Negativland,It's All in Your Head FM,2006,English
16862,8672,5,7,Shoot You Down (Democratic Dog's mix),524934,The Stone Roses,One Generation Under a Groove: The Stone Roses Remixed,,English
16863,8673,5,6,Sono un fallito,201026,Adriano Celentano,"Le origini, Volume 2 (1968-1972)",,Italian
16866,4047,5,2,Country Crock,162000,Loosegoats,Counry Crock,1996,English
16871,8678,5,31,Memory Blank,124666,UNS,"Punk Territory, Volume 4: Italian Hardcore 1981-87",1995,[Multiple languages]
16872,8679,5,37,Tessellate (live From the Africa Centre 14.04.12),266779,Alt-J,An Awesome Wave,2012,English
16879,1621,5,10,Ljubav ne stanuje tu,226000,Colonia,The best of,,Croatian
16881,8683,5,7,Holiday 89,118866,Pendragno,"Once Upon a Time in England, Volume 2",1999,English
16895,5880,5,3,So Many Things,178493,Sarah Brightman,Eden,1999,[Multiple languages]
16899,8692,5,11,If You Fall,158000,Lucky 7,Miss Fortune,,English
16904,2625,5,10,Solang (Instrumental),261000,Max Herre feat. Tua,Hallo Welt!,2012,German
16909,349,5,5,The Warmth in Her Torment,371000,Eternal Suffering,Remain Forever in Misery,1997,English
16910,5195,5,5,Still a Fool,1026333,The Groundhogs,BBC Radio One Live in Concert,,English
16919,7041,5,16,M0nE(y) 4 n0THING,355360,V/Vm,HelpAphexTwin 4.0,2003,English
16925,8703,5,6,Great Spirit,308000,Elan Michaels,Wind Walker,,English
16927,8705,5,2,Music for the Soul (Sol-7 mix),202000,Ampire,"Tunnel Trance Force, Volume 36",2006,English
16944,8715,5,5,Victory,146000,Jay and The Techniques,"Apples, Peaches, Pumpkin Pie",1966,EnGglish
16950,5749,5,1,沉默,195000,李驥,N一個李驥,1997,Chinese
16960,3831,5,8,Aueßr der Arbeit,140040,JaKönigJa,Ebba,1994,German
16964,8833,5,5,Laß mich allein,301160,Jazzkantine,Frisch gepresst & Live,1996,German
16973,4645,5,17,Kapitan Fajur,251000,Kabanos,Skarpetki muszą mieć wilgoć,2001,Polish
16976,8730,5,2,Quintess,,Another Electronic Musician,Grayscale,2000,English
16980,8732,5,11,A ll Mine,156066,The Five Satins,The 5 Satins Sing Their Greatest Hits,,English
16991,8737,5,2,Oppned,188760,DumDum Boys, Splitter pine,1989,Norwegian
16992,4894,5,7,Za ljubav hvala ti,293666,E.T.,Domini Domini 1996.,1996,Croatian
17005,8746,5,25,I've Never Left Your Arms,149000,Dinah Shore,Moments Like These,2009,English
17008,8748,5,12,Rions Noir,228906,Palindrome,Rions Noir,2004,[Multiple languages]
17012,8750,5,3,Drop Down,,Designer Drugs,Hardcore/Softcore,2011,English
17014,8751,5,3,The Amazing Adventures of Monkey Roodle Ray,253320,The Bensons,2,,English
17016,8752,5,20,So What the Fuss,305000,Stevie Wonder,Number 1's,2007,English
17049,8770,5,13,Quero Te Ver Feliz,208000,Os Travessos,Ao Vivo,2004,Portuguese
17050,8771,5,2,Pilgrim Song,262440,[traditional],The Pilgrim's Journey Home (Choirs and Orchestra of Brigham Young University),2010,English
17052,8773,5,11,It's De-Lovely,163000,Sarah Vaughan,Top of the Spot Jazz,1998,English
17055,1768,5,11,the Waves,187760,Auf der Maur,Modern Rock: April 2004,2004,English
17064,8779,5,10,Around and Around,162400,Chuck Berry,Chuck Berry  Is on Top,1959,English
17067,8781,5,11,"Trio Sonata No. 6, BWV 530: Lento",309000,Johann Sebastian Bach,The Art of Fugue (feat. organ: Helmut Walcha),,nEglish
17074,8785,5,7,Take It Out on Me,142000,Walter Becker and Donald Fagen,Android Warehouse,1998,English
17076,8786,5,2,Shake Your Head,401000,Maxxi Soundsystem & Tom Gandey,Shake Your Head,2012,English
17088,8794,5,11,The Future I Was So Worried About,439826,Douglas Adams,The Hitchhiker’s Guide to the Galaxy: The Complete Radio Series,2005,English
17090,8795,5,10,Over & Over,248680,Central Services,Central Services,2006,English
17092,8796,5,1,Little Silver Ring,238760,The Samples,The Last Drag,1993,English
17104,5812,5,5,"Sinfonia in D, K. 45: II. Andante",128653,Wolfgang Amadeus Mozart,Early Symphonies,2006,English
17111,8806,5,65,Allegro,80093,Türk/Zehe,Acoustic Guitar,,Germa Kn
17112,9904,5,3,Sabbath Bloody Sabbath,348026,Anthrax,I'm the Man,1990,English
17119,5034,5,3,Whenever Hearts Collide,219000,Jack Wagner,lAl I Need,1984,English
17120,8810,5,7,Моят град,277000,ФСБ,Non Sotp,1977,
17121,8811,5,2,Opium (Make or Break mix),376000,Kevin Swain,5YGU: Five Years of GU Music,2008,English
17125,8813,5,9,Serenade (Haydn),159200,"London Promenade Orchestra, Eric Hammerstein",Light Classics for Listening & Relaxation,1995,English
17128,4535,5,8,Girls,224973,Nazareth,SnakeCs 'Rn' Ladders,1989,English
17140,8821,5,8,cherry myU...,247000,Stereopony,OVER THE BORDER,2010,Japanese
17142,9953,5,9,A Chance Of Rain,254173,Bedouin Soundclash,Light The Horizon,2010,English
17147,8826,5,1,Storybook Disease,142893,$wingin' Utter$,The Streets of San Francisco,2001,English
17154,8830,5,12,Both Sides Now,222000,Hayley Westenra,Songbird2008,2008,English
17165,8837,5,1,At My Window Sad and Lonely,253000,Wilco,"2006-03-05: Memorial Hall, University of North Carolina, Chapel Hill, NC, USA",,English
17170,8841,5,13,Femme liébrée,219173,Cookie Dingler,Nostalgie présente : 100 chansons françaises de légende,2011,French
17181,8847,5,236,Go Cat Go,29000,Harry Bluestone,Promos 5: Kidz Stuff,,English
17183,8849,5,8,"Myself Into Myself (Gnr remix - 12"")",390000,Babylonia,Myself Into Myself,2010,English
17190,793,5,14,Lookin Boy (feat. Yung Joc),156000,Hotstylz,Total Club Hits 2,2009,English
17191,8853,5,5,Salt-Water I.P ort of Many Ships,136066,Frederick Keel,Silent Noon,2004,English
17193,8734,5,6,This Spring,,Laakso,My Gods,2005,English
17199,8857,5,6,My Lisa,215000,Bay City Rollers,Dedicaation,,English
17202,2363,5,11,Katmandu,403733,Bob Seger & The Silver Bullet Band,'Live' Bullet,1999,English
17203,8859,5,1,いつもの風景,,rain book,いつもの風景,2006,Japanese
17211,1396,5,16,Action (interlude),41000,Hell,Teufelswerk,2009,English
17213,8863,5,15,"Intercede, O Lord",334933,The King’s Singers,The Quiet Heart,2006,English
17217,831,5,9,Let's find a way,327440,Mamas Gun,Routes To Riches  Edtion with Bonus),,English
17236,5496,5,11,El jibarito,230240,Enrique Chía,"Piano Romántico, Volume 1",,Spanish
17238,8533,5,8,"Special Megamix D.Trance 28, Track 08",355000,GaryD .,D.Trance 28,2004,English
17247,8883,5,1,Primordial Domination,174520,Incantation,Primordial Domination,2006,Englisn
17263,3217,5,13,Besos robados,227346,Loquillo,Rock & Roll star 30 años (1980-2010),2009,Spanish
17282,8904,5,1,Untitled 2,364000,Phrenetic,Untitled 2 / Bad Brother,2005,English
17296,8914,5,2,Part 2,1073000,Ivo Perelman Double Trio,Suite for Helen F.,2004,English
17298,8915,5,11,Jalan Jalan,119626,Keith Terry & Crosspulse,Keith Terry & Crosspulse Crosspulse,1994,English
17299,3024,5,A2,Nothing Left,188000,The Freeze,Rabid Reaction,2007,English
17309,4623,5,8,Me Deep,236706,Sex Museum,Independence,1989,English
17311,8921,5,6,Pokraj save bagrem drvo raste,199000,Safet Isović,Prvi Sačuvani Snimci 1959-1964,2007,
17316,8923,5,1,Black Boots,251000,Young Love,Black Boots,2009,English
17320,2757,5,1,Bonanz,134240,Anthony Lomas,Multiplicity,2012,English
17321,4753,5,4,Give Me the Food (Sway remix),179000,Miss Platnum,Give Me the Food,2007,English
17324,4344,5,16,Billie Jean,145000,X Dog,DancemaniaBASS#6,,English
17325,8767,5,15,Mi vida,245400,José José,15 éxitos de oro,,Spanish
17326,8927,5,11,Leaving Glenurquhuart,121706,Burt Mitchell,Pipe Teacher's Assistant Volume Three Winning Marches,,English
17329,8929,5,11,Ça devient chaud,243000,Alibi Montana & LIM,"Street français, Volume 2: French HipHop",2006,French
17330,1845,5,11,Do You Believe In Magic?,236200,Cymbals,requests!,2003,Japanese
17331,8930,5,5,Life Eternal,432000,Mayhem,"2005-01-23: An Club, Athens, Greece",2005,English
17332,2404,5,A2,A Wing and a Prayer,221226,The Mission,Children,1988,English
17336,3760,5,23,Sadie the Seal,78000,Tiny Tim,God Bless Tiny Tim,2006,English
17348,8939,5,18,Chandelier Of Stars,193240,John Williamson,The Platinum Collection,2006,English
17357,8943,5,1,Bring It Back,300000,Arthur Dobrucki,All You Need,,English
17358,871,5,2,浪漫～MY DEAR BOY～ (LET'S HAVE A DREAM remix),244973,モーニング娘。,プッチベスト5,2004,Japanese
17380,2712,5,9,Maybe,189000,Barbra Streisand,Stoney End,,English
17381,5368,5,9,A Tonga Da Mironga Do Kabuletê,239000,"Toquinho, Vinicius de Moraes & Monsueto",Trilha Sonora Insensato Coração Nacional,,Portuguese
17389,8959,5,20,"Concert Blues, Parts 1 & 2 (Improvisations) Benny Carter",166000,Oscar Peterson,Songbooks Etcetera,,English
17390,8960,5,18,"Aida: Act II. ""Su! del Nilo al sacro lido... Numi, pietà del mio martir""",150626,Giuseppe Verdi,Aida (Orchestra e Coro del Teatro dell'Opera di Roma feat. conductor: Tulli Serafinn),1989,Italian
17411,8969,5,13,Expectant Motherfuckers,482346,Disaster Plan,Live at the Self Help Seminar,2003,English
17416,7222,5,2,"Dido and Aeneas: Thy Hand, Belinda / When I Am Laid in Earth",277493,Henry Purcell,The Radiant Voice of Barbara Bonney,2001,[Multiple languages]
17420,6409,5,12,Texarcana,211520,Vlado Kreslin in The Bambi Molesters,Čarobnice,2013,Slovenian
17422,2526,5,19,Groovejet (If This Ain't Love),227000,Spiller,Video Hits 96-06,2006,English
17428,6131,5,6,"L'Heure espagnole : Scène V. « C'est fait, l'horlgoe est à sa place »",91000,Maurice Ravel,L'Enfant et les sortilèges / L'Heure espagnole,1997,French
17432,8981,5,1,冬の妖精,,松田聖子,風立ちぬ,1983,Japanese
17436,2127,5,A,The Lion's Mouth,,Kajagoogoo,The Lion's Mouth,1984,Englis h
17437,7030,5,6,Here It Comes Again,193466,The Fortunes,Broken Hearted,,English
17438,8984,5,8,Wolf in the Breast,212306,Cocteau Twins,Heaven or Las Vegas,1990,English
17440,8396,5,1,A Perfect Day,209600,Roger Whittaker,A Perfect Day,2007,English
17442,8986,5,18,Framåt och topp,111000,Gunlög och Gustav Rosén,Lilla Sångskafferiet,2012,Swedish
17443,8003,5,12,The Re-Return of the Original Art Form (Cut Chemist remix),152000,Major Force,"Def Beat Remixes, Volume 7",2006,English
17452,8808,5,2,Tomlinski punt #2,233000,Zlatko Kaučič,Tolminski punt,2007,
17462,1605,5,10,Through the Never,289200,Metallica,"1991-11-03: Detroit Bad Boys: Detroit, MI, USA",,English
17463,8999,5,2,Sitting on the Throne,274333,Delicious,Stimulator,1996,English
17465,7585,5,13,God Goddess,66000,Jarboe,Indemnity 2,2012,English
17466,7186,5,5,Restos de tus dias,183000,Zona 84,Bajo Fuego,,Spanish
17467,3863,5,4,A Definitive Biography,,Common Rotation,"Live at the Bitter End, Volume 2",2004,English
17468,9001,5,4,The Amicability of Nature,143000,Our Subatomic Earth,Nothing,2009,English
17474,1563,5,9,Cheating Heats,215000,We Start Fires,We Start Fires,2007,English
17475,9004,5,2,Schöner Aschenbecher,185000,NMZS & Danger Dan,Aschenbecher,2012,German
17480,329,5,4,We Got to Have Peace,286000,Curtis Mayfiled,The Definitive Collection,,English
17482,9007,5,C1,You May Be Right,249000,,"Greatest Hits, Volume I & Volume II",1985,English
17485,7684,5,13,War Child,239000,Blondie,The Ultra Selection,2005,English
17486,9008,5,7,Soul on Fire,,Spiritualized Acoustic Mainline,"2007-11-19: Museum of Fine Arts, Boston, MA, USA",,English
17490,9011,5,4,Traumland,145000,Heintje,Ich sing' ein Lied für Dich,1969,German
17491,9012,5,4,dEition Gelbkreuz,238586,Suspicion Breeds Confidence,Déjà Vu of a Duck,1999,English
17498,9017,5,3,Locked Out,385333,Scanner,Hypertrace,1998,English
17499,9554,5,1,Flithy McNasty,685133,The Horace Silver Quintet,Doin' the Thing: Live  at the Village Gate,1988,Engllish
17503,9021,5,81,Crunched (stinger 1),11000,Craig McDonald,Pumping - Sports Rock,,English
17506,9023,5,2,Unser Wille Unser Weg,231293,Frei.Wild,Gegengift,2010,German
17511,9025,5,9,Witch Hunt,209000,Cows,Orphan's TTragedy,1994,English
17517,4613,5,1,Krähenkönigin: I,343000,Nucleus Torn,Traveller s,2010,13516580
17525,9032,5,5,Gótik,270946,Jason Bralli,Na Balada 5,,Englsih
17526,4828,5,6,Money'sT oo Tight (to Mention),253173,Simply Red,Picture Book,1985,English
17535,9037,5,3,Nothing Left to Say (Altruist remix),225000,Radiolistener,The Radiolistener Remixes,1999,English
17542,7948,5,4,"Glorify the Lord, all you works of the Lord (S228)",284173,[religious musi],Splendor and Honor-Selected Canticles fromThe Hymnal 1982,2000,English
17552,9048,5,51,"Paintinjg, Brush",,[unknown],"BBC Sound Effects Library, Volume 43: D.I.Y. and Building",,English
17561,9052,5,9,Marilyn on a Train,224000,The Cleaners From Venus,"The Cleaners From Venus, Volumes 1 & 2",2013,English
17562,9053,5,17,Guido e Ferrucio,149733,Nicola Piovani,La vita è bella,1998,Italian
17567,9216,5,13,Ge mej lyckan tillbaka,131000,Tonix,Dansminnen 3: 40 'godingar' från 60-talet,2008,Swedish
17568,9057,5,2,Give It Away,201000,Cavo,Thick as Thieves,2012,English
17579,9064,5,5,Tesseract,451474,Stellar Vector,You're Not Included.,2007,English
17581,9066,5,15,Alpages,30000,Francois Delangon,"Musiques de France, Volume 22",,French
17587,355,5,9,Paltrow and the Cubs,,Guster,"2003-10-20: Urbana, IL, USA",,
17591,9071,5,5,You Send Me,163800,Sam Cooke,The Greatest Soul Collection,1995,English
17593,9543,5,5,The First Noel,279826,Alisa Dishong,To Hear the Angels Sing,2007,English
17595,3899,5,12,Little Red Rooster,143000,Otis Rush,1956-1958: Cobra Recordings,1991,English
17600,5146,5,22,"Die Winterreise, D.911: Mut",92000,Franz Schubert,The Symphonies / Chamber Music / Piano Works / Lieder,1997,English
17603,9078,5,14,Venus in Furs,291000,Monster Magnet,Monolithic Baby!,2004,English
17613,9082,5,,This Ain't Livin,267333,Mo' Thugs,Mo Thugs III: The Mothership,2000,English
17615,9083,5,4,That Wasn't Me,232800,Todd Thibaud,Live,2006,EnglisHh
17617,9280,5,14,Good Golly Miss Molly,138000,Jerry Lee Lewis,The Collection (The Collector Series),1986,English
17623,5082,5,5,Glorious,187346,Parachute Band,Glorious,,EEnglish
17636,5415,5,21,Shampoo,,Elvis Perkins in Dearland,"2009-04-29: Horseshoe Tavern, Toronto, ON, Canada",,English
17638,9098,5,5,Stronger,221333,Gary Barlow,"Twelve Months, Eleven Days",1999,English
17646,8838,5,5,Two Tribes,208133,Frankie Goes to Hollywood,Welcome to the Pleasuredome,1994,English
17649,9105,5,5,Count Count Blessings,143373,The Oak Ridge Boys,Bluegrass Favorites (disc 1),2005,English
17650,8384,5,7,Deeper Blue,226000,The Wakefields,Falling Down Blue,,English
17655,2007,5,6,GypsyDjango,178207,Humming House,Live at the Red Clay Theatre,2012,English
17667,9112,5,15,"Vingt regards sur l'enfant Jésus : XV. Le baiser de l'Enfant-Jésus. Très lent, calme",604000,Olivier Messiaen,Vingt regards,2000,French
17674,368,5,10,I'll Never Get Over You,277706,John Hiatt,Master,,English
17675,9116,5,9,Fidelity,226000,Regina Spektor,100% Hits: The Best of 2007,2007,English
