name,phone,address,zip,cuisine,website,id,road_name,road_dir,road_number,city
Boo's Philly Cheesesteaks & Hoagies,(323) 661-1955,"4501 Fountain Ave, Los Angeles",90029,Sandwich,,zomato_2_2857,,,,
Blu Jam Cafe,(323) 951-9191,"7371 Melrose Ave, Los Angeles",90046,"Breakfast,Coffee and Tea,Tapas",,zomato_2_2869,Sheridan,N,4654.0,chicago
Roscoe's House of Chicken & Waffles,(323) 466-7453,1514 N Gower St,92802,Southern,,zomato_2_2870,Taylor,W,1014.0,chicago
Pita Bar & Grill,(323) 653-9024,"519 N Fairfax Ave, Los Angeles",90036,"Mediterranean,Middle Eastern,Moroccan",,zomato_2_2893,,,,
Grub,(323) 461-3663,"911 Seward St, Los Angeles",90038,California,,zomato_2_2903,,,,
Sushi Enya,(213) 626-3692,"343 E. 1st Street, Los Angeles",90012,Japanese,,zomato_2_2906,Fullerton,W,444.0,chicago
Oo-Kook Korean BBQ,(213) 385-5665,"3385 W. 8th Street, Los Angeles",90005,"BBQ,Korean",,zomato_2_2909,,,,
Prado,(323) 467-3871,"244 North Larchmont Boulevard, Los Angeles",90004,"Caribbean,Latin American",,zomato_2_2923,,,,
Amalia's,(323) 644-1515,"751 N Virgil Ave, Los Angeles",90029,Latin American,,zomato_2_2928,Grand,W,1202.0,chicago
Home Restaurant,(323) 669-0211,"1760 Hillhurst Ave, Los Angeles",90027,American,,zomato_2_2958,Lawrence,W,2739.0,chicago
The Factory Kitchen,(213) 996-6000,"1300 Factory Place # 101, Los Angeles",90013,Italian,,zomato_2_2979,Damen,N,2152.0,chicago
Bestia,(213) 514-5724,"2121 7th Pl, Los Angeles",90021,Italian,,zomato_2_2981,Chicago,W,2524.0,chicago
Orsa & Winston,(213) 687-0300,"122 W 4th St, Los Angeles",90013,"Italian,Japanese",,zomato_2_3001,Damen,N,1545.0,chicago
DeSano Pizza,(323) 913-7000,"4959 Santa Monica Blvd, Los Angeles",90029,"Italian,Pizza",,zomato_2_3002,,,,
C J's Cafe,(323) 936-3216,"5501 West Pico Boulevard, Los Angeles",90019,"Breakfast,Coffee and Tea,Diner",,zomato_2_3010,,,,
Hakata Ramen Shin-Sen-Gumi,(424) 208-3293,"1601 Sawtelle Boulevard, Los Angeles",90025,"Japanese,Ramen",,zomato_2_3016,,,,
Myung Dong Kyoja,(213) 385-7789,"3630 Wilshire Blvd, Los Angeles",90010,Korean,,zomato_2_3022,,,,
Wako Donkasu,(213) 381-9256,"3377 Wilshire Blvd, Los Angeles",90010,"Japanese,Korean",,zomato_2_3055,,,,
La Cevicheria,(323) 732-1253,"3809 W Pico Blvd, Los Angeles",90019,Latin American,,zomato_2_3064,,,,
EMC Seafood & Raw Bar,(213) 351-9988,"3500 West 6th St, Los Angeles",90020,Seafood,,zomato_2_3090,20Th,E,701.0,houston
Canter's Deli,(323) 651-2030,"419 N Fairfax Ave, Los Angeles",90036,"American,Deli",,zomato_2_3092,,,,
The Original Ramen Burger,(213) 380-2399,"239 S Vermont Avenue, Los Angeles, CA",90004,"Burger,Ramen",,zomato_2_3097,,,,
Dan Sung Sa,(213) 487-9100,"3545 W Olympic Blvd, Los Angeles",90019,Korean,,zomato_2_3108,Houston Galleria 5061 Westheimer,,-1.0,houston
Sushi Gen,(213) 617-0552,"422 E 2nd St, Los Angeles",90012,"Japanese,Sushi",,zomato_2_3114,,,,
Kobawoo,(213) 389-7300,"698 S Vermont Ave, Los Angeles",90005,Korean,,zomato_2_3117,,,,
Marty's Hamburger Stand,(310) 836-6944,"10558 W Pico Blvd, Los Angeles",90064,Burger,,zomato_2_3122,,,,
Osteria La Buca,(323) 462-1900,"5210 Melrose Ave, Los Angeles",90069,"Italian,Pizza",,zomato_2_3136,,,,
TLT Food,(310) 443-4433,"1116 Westwood Blvd, Los Angeles",90024,"American,International",,zomato_2_3140,,,,
Versailles,(310) 289-0392,"1415 S La Cienega Blvd, Los Angeles",90035,Cuban,,zomato_2_3147,,,,
The Golden State,(323) 782-8331,"426 N Fairfax Avenue, Los Angeles",90036,"Burger,Mediterranean",,zomato_2_3158,,,,
Nature's Brew,(213) 741-9393,"2316 South Union Avenue, Los Angeles",90007,"Coffee and Tea,Sandwich",,zomato_2_3159,,,,
Ro Ro's Chicken,(323) 461-9999,"6660 W Sunset Blvd, Los Angeles",90028,Middle Eastern,,zomato_2_3164,Stella Link,,8806.0,houston
LA Rose Cafe,(323) 662-4024,"4749 Fountain Ave, Los Angeles",90029,International,,zomato_2_3193,,,,
Izaka-Ya,(323) 782-9536,"8420 west third street, Los Angeles",90048,"Japanese,Sushi",,zomato_2_3194,,,,
Pizzeria Mozza,(323) 297-0101,"641 N Highland Ave, Los Angeles",90036,"Italian,Pizza",,zomato_2_3203,Texas,,1510.0,houston
Thai Original BBQ & Restaurant,(213) 383-8571,"4055 W 3rd St, Los Angeles",90020,"BBQ,Thai",,zomato_2_3234,,,,
Andre's Italian Restaurant & Pizzeria,(323) 935-1246,"6332 W 3rd St, Los Angeles",90036,"Italian,Pizza",,zomato_2_3276,Times,,2512.0,houston
Seoul Garden,(213) 386-8477,"1833 W Olympic Blvd, Los Angeles",90006,Korean,,zomato_2_3279,,,,
Otomisan,(323) 526-1150,"2506 1/2 E 1st St, Los Angeles",90033,Japanese,,zomato_2_3295,Shepherd,S,1103.0,houston
Rose and Vine,(323) 962-6369,"724 Vine St, Los Angeles",90038,American,,zomato_2_3304,Sw,,2615.0,houston
Silverlake Ramen,(323) 660-8100,"2927 W Sunset Blvd, Los Angeles",90026,"Asian,Japanese",,zomato_2_3311,Gaylord,,9061.0,houston
The Original Pantry Cafe,(213) 972-9279,"877 S Figueroa St, Los Angeles",90017,"American,Breakfast,Diner",,zomato_2_3314,,,,
Ondal 2,(323) 933-3228,"4566 W Washington Blvd, Los Angeles",90016,Korean,,zomato_2_3324,,,,
Bao Dim Sum House,(323) 655-6556,"8256 Beverly Blvd., Los Angeles",90048,"Asian,Chinese,Dim Sum",,zomato_2_3336,,,,
Baltaire,(424) 273-1660,"11647 San Vicente Blvd, Los Angeles",90049,Steakhouse,,zomato_2_3340,Louisiana,,2616.0,houston
All'Acqua,(323) 663-3280,"3280 Glendale Blvd, Los Angeles",90039,"Italian,Pizza",,zomato_2_3346,Birdsall,,1.0,houston
Craft,(310) 279-4180,10100 Constellation Blvd,90067,American,,zomato_2_3347,E Interstate 10,,11831.0,houston
Wexler's Deli,(213) 624-2378,"317 S Broadway, Los Angeles",90013,"Sandwich,Deli",,zomato_2_3350,Pierce,,1217.0,houston
Blue Plate Oysterette,(323) 656-5474,"8048 W 3rd St, Los Angeles",90048,Seafood,,zomato_2_3389,,,,
I Panini di Ambra,(323) 463-1200,"5633 Hollywood Blvd, Los Angeles",90028,"Italian,Pizza",,zomato_2_3443,,,,
Wakasan Food Service,(310) 446-5241,"1929 Westwood Blvd, Los Angeles",90025,Asian,,zomato_2_3446,,,,
Carney's,(323) 654-8300,"8351 W Sunset Blvd, Los Angeles",90069,Burger,,zomato_2_3448,,,,
Soot Bull Jeep,(213) 387-3865,"3136 W 8th St, Los Angeles",90005,"Asian,BBQ,Korean",,zomato_2_3461,,,,
Luna Park,(323) 934-2110,"672 S La Brea Ave, Los Angeles",90036,American,,zomato_2_3469,San Felipe,,3939.0,houston
Pine & Crane,(323) 668-1128,"1521 Griffith Park Blvd, Los Angeles",90026,Chinese,,zomato_2_3473,University,,2325.0,houston
Cafe Beaujolais,(323) 255-5111,"1712 Colorado Blvd, Los Angeles",90041,French,,zomato_2_3487,Kirby,,6603.0,houston
Swingers,(323) 653-5858,"8020 Beverly Blvd, Los Angeles",90048,"American,Diner",,zomato_2_3491,Studewood,,933.0,houston
Best Fish Taco in Ensenada,(323) 466-5552,"1650 Hillhurst Ave, Los Angeles",90027,"Fast Food,Mexican",,zomato_2_3496,Sampson,,304.0,houston
Daikokuya,(213) 626-1680,"327 E 1st St, Los Angeles",90012,Japanese,,zomato_2_3497,Houston Galleria,,-1.0,houston
Road To Seoul,(323) 731-9292,"1230 S Western Avenue, Los Angeles",90006,"Asian,BBQ,Korean",,zomato_2_3500,,,,
Hakata Ramen Shin-Sen-Gumi,(213) 687-7108,"132 S Central Ave, Los Angeles",90012,"Japanese,Ramen",,zomato_2_3501,,,,
Ayara Thai Cuisine,(310) 410-8848,6245 W 87th St,90045,Thai,,zomato_2_3502,,,,
Village Idiot,(323) 655-3331,"7383 Melrose Ave, West Hollywood",90046,"British,Bar Food",,zomato_2_3505,Calhoun,,4701.0,houston
The Little Door,(323) 951-1210,"8164 W 3rd St, Los Angeles",90048,"French,Mediterranean",,zomato_2_3507,Buffalo Speedway,,5115.0,houston
Robata Jinya,(323) 653-8877,"8050 W 3rd St, Los Angeles",90048,"Asian,Japanese",,zomato_2_3513,Gray,W,1962.0,houston
Sanamluang Cafe,(323) 660-8006,"5176 Hollywood Blvd, Los Angeles",90027,"Asian,Thai",,zomato_2_3535,,,,
Vinoteque on Melrose,(310) 860-6060,"7469 Melrose Ave, Los Angeles",90046,"American,Spanish,California",,zomato_2_3536,,,,
M Cafe,(323) 525-0588,"7119 Melrose Ave, Los Angeles",90046,"Breakfast,Vegetarian",,zomato_2_3537,Welch,,1985.0,houston
Yang Chow,(213) 625-0811,"819 N Broadway, Los Angeles",90012,"Chinese,Dim Sum",,zomato_2_3541,,,,
Shojin Organic & Natural,(213) 617-0305,"333 S Alameda St Unit 310, Los Angeles",90013,Japanese,,zomato_2_3546,Morningside,,5210.0,houston
Blair's,(323) 660-1882,"2903 Rowena Ave, Los Angeles",90039,"American,Vegetarian,California",,zomato_2_3548,Memorial,,5512.0,houston
Redbird,(213) 788-1191,"114 E 2nd St, Los Angeles",90012,American,,zomato_2_3559,,,,
Pace Restaurant,(323) 654-8583,"2100 Laurel Canyon Blvd, Los Angeles",90046,"Italian,Pizza,California",,zomato_2_3565,,,,
Son of a Gun Restaurant,(323) 782-9033,"8370 W 3rd St, Los Angeles",90048,Seafood,,zomato_2_3575,,,,
Marugame Monzo,(213) 346-9762,"329 E 1st St., Los Angeles",90012,"Asian,Japanese",,zomato_2_3577,Westheimer,,5901.0,houston
Yuko Kitchen,(323) 933-4020,"5484 Wilshire Blvd, Los Angeles",90036,"Japanese,Beverages",,zomato_2_3582,Richmond,,3957.0,houston
L&E Oyster Bar,(323) 660-2255,"1637 Silver Lake Blvd, Los Angeles",90026,Seafood,,zomato_2_3589,,,,
Perch,(213) 802-1770,"448 S Hill St, Los Angeles",90013,"American,French",,zomato_2_3592,Kirby,,5600.0,houston
Osteria Mozza,(323) 297-0100,"6602 Melrose Ave, Los Angeles",90038,Italian,,zomato_2_3597,Park,,8114.0,houston
Park's BBQ,(213) 380-1717,"955 S Vermont Ave, Los Angeles",90006,"Asian,BBQ,Korean",,zomato_2_3600,,,,
Osteria Mamma,(323) 284-7060,"5732 Melrose Ave, Los Angeles",90038,Italian,,zomato_2_3602,,,,
Noshi Sushi,(323) 469-3458,"4430 Beverly Blvd, Los Angeles",90004,"Japanese,Sushi",,zomato_2_3607,,,,
Il Capriccio on Vermont,(323) 662-5900,"1757 N Vermont Ave, Los Angeles",90027,Italian,,zomato_2_3618,,,,
Birds,(323) 465-0175,5925 Franklin Ave,90028,"American,BBQ",,zomato_2_3620,,,,
BLD,(323) 930-9744,"7450 Beverly Blvd, Los Angeles",90036,"American,Breakfast",,zomato_2_3630,Blodgett,,2712.0,houston
BCD Tofu House,(213) 382-6677,"3575 Wilshire Blvd, Los Angeles",90010,"Asian,Korean",,zomato_2_3634,,,,
Tsujita LA,(310) 231-7373,"2057 Sawtelle Blvd, Los Angeles",90025,"Japanese,Ramen",,zomato_2_3635,Yale,,5204.0,houston
Versailles,(310) 558-3168,10319 Venice Blvd,90232,Cuban,,zomato_2_3641,,,,
Cafe Brasil,(310) 837-8957,"10831 Venice Blvd, Los Angeles",90034,"Brazilian,Latin American",,zomato_2_3643,Shepherd,N,7413.0,houston
Simpang Asia,(310) 815-9075,"10433 National Blvd #213, Los Angeles",90034,Indonesian,,zomato_2_3649,Anita,,3345.0,houston
Santouka Ramen,(310) 391-1101,"3760 S Centinela Ave, Los Angeles",90066,"Japanese,Ramen",,zomato_2_3650,,,,
Square One Dining,(323) 661-1109,"4854 Fountain Ave, Los Angeles",90029,"American,Breakfast,California",,zomato_2_3659,,,,
Little Jewel of New Orleans,(213) 620-0461,"207 Ord St, Los Angeles",90012,Cajun,,zomato_2_3661,Airline,,1511.0,houston
Mario's Peruvian Seafood Restaurant,(323) 466-4181,"5786 Melrose Ave, Los Angeles",90038,"Latin American,Seafood",,zomato_2_3666,,,,
Littlefork,(323) 465-3675,"1600 Wilcox Ave, Los Angeles",90028,"American,Seafood",,zomato_2_3671,,,,
Cha Cha Cha,(323) 664-7723,"656 N Virgil Ave, Los Angeles",90004,Caribbean,,zomato_2_3673,,,,
A.O.C.,(310) 859-9859,"8700 W 3rd St, Los Angeles",90048,Mediterranean,,zomato_2_3674,,,,
Bourgeois Pig,(323) 464-6008,"5931 Franklin Ave, Los Angeles",90028,"Coffee and Tea,Desserts",,zomato_2_3694,,,,
EVO Kitchen,(323) 375-3390,"7950 Sunset Blvd Ste 104, Los Angeles",90046,"Pizza,California",,zomato_2_3707,Wirt,,1014.0,houston
Suehiro Cafe,(213) 626-9132,"337 E 1st St, Los Angeles",90012,"Asian,Chinese,Japanese",,zomato_2_3713,Main,,914.0,houston
Curry House,(213) 620-0855,"123 Astronaut E S Onizuka St, Los Angeles",90012,Japanese,,zomato_2_3715,Bellaire,,9889.0,houston
Cube Cafe,(323) 939-1148,"615 N La Brea Ave, Los Angeles",90036,"Italian,Pizza",,zomato_2_3721,Westcott,,6603.0,houston
Ruen Pair,(323) 466-0153,"5257 Hollywood Blvd, Los Angeles",90027,"Asian,Thai",,zomato_2_3727,,,,
Village Pizzeria,(323) 465-5566,"131 N Larchmont Blvd, Los Angeles",90004,"Italian,Pizza",,zomato_2_3734,Norfolk,,2425.0,houston
Badmaash,(213) 221-7466,"108 West 2nd St, Los Angeles",90012,Indian,,zomato_2_3736,,,,
Soowon Galbi,(213) 365-9292,"856 S Vermont Ave, Los Angeles",90005,"Asian,Korean",,zomato_2_3755,Post Oak,S,11107.0,houston
Bludso's Bar & Que,(323) 931-2583,"609 N La Brea Ave., Los Angeles",90036,"American,BBQ",,zomato_2_3759,,,,
Beverly Soon Tofu House,(213) 380-1113,"2717 W Olympic Blvd, Los Angeles",90006,Korean,,zomato_2_3765,,,,
Saint Felix Hollywood,(323) 469-5001,"1602 Cahuenga Blvd, Los Angeles",90028,"American,Tapas",,zomato_2_3770,Westheimer,,6006.0,houston
Colori Kitchen,(213) 622-5950,"429 W 8th St, Los Angeles",90014,Italian,,zomato_2_3778,,,,
Genwa Korean BBQ,(323) 549-0760,"5115 Wilshire Blvd #A, Los Angeles",90036,"BBQ,Korean",,zomato_2_3782,Westheimer,,6445.0,houston
Shabu Shabu House,(213) 680-3890,"127 Japanese Village Plaza Mall, Los Angeles",90012,Japanese,,zomato_2_3784,Bellaire,,5506.0,houston
Lucifers Pizza,(323) 906-8603,"1958 Hillhurst Ave, Los Angeles",90027,Pizza,,zomato_2_3794,,,,
Michelangelo Ristorante in Silver Lake,(323) 660-4843,"2742 Rowena Ave, Los Angeles",90039,Italian,,zomato_2_3801,,,,
Taylor's Steak House,(213) 382-8449,"3361 W 8th St, Los Angeles",90005,"American,Steakhouse",,zomato_2_3807,,,,
Church and State Bistro,(213) 405-1434,"1850 Industrial St, Los Angeles",90021,French,,zomato_2_3808,,,,
Oomasa,(213) 623-9048,"100 Japanese Village Plaza Mall, Los Angeles",90012,Sushi,,zomato_2_3810,,,,
Hama Sushi,(213) 680-3454,"347 E 2nd St, Los Angeles",90012,"Japanese,Sushi",,zomato_2_3820,,,,
Black Hogg,(323) 953-2820,"2852 W Sunset Blvd, Los Angeles",90026,American,,zomato_2_3826,,,,
M Grill,(213) 389-2770,"3832 W Wilshire Blvd, Los Angeles",90010,"BBQ,Brazilian,Steakhouse",,zomato_2_3835,,,,
Pacific Dining Car,(213) 483-6000,"1310 W 6th St, Los Angeles",90017,American,,zomato_2_3839,,,,
Fratelli Cafe,(323) 938-2233,"7200 Melrose Ave, Los Angeles",90046,"Coffee and Tea,Sandwich,Tea",,zomato_2_3847,Airport,,7800.0,houston
Maggiano's Little Italy,(323) 965-9665,"189 The Grove Dr #Z80, Los Angeles",90036,Italian,,zomato_2_3860,Greenbriar,,3745.0,houston
Tatsu Ramen,(310) 684-2889,"2123 Sawtelle Blvd, Los Angeles",90025,"Japanese,Ramen",,zomato_2_3870,,,,
Mitsuru Cafe,(213) 613-1028,"117 Japanese Village Plaza Mall, Los Angeles",90012,Japanese,,zomato_2_3878,,,,
Fred 62,(323) 667-0062,"1850 N Vermont Ave, Los Angeles",90027,"American,Diner",,zomato_2_3885,,,,
Empanada's Place,(310) 391-0888,"3811 Sawtelle Blvd, Los Angeles",90066,"Latin American,Argentine",,zomato_2_3886,,,,
Kouraku Japanese Restaurant,(213) 687-4972,"314 E 2nd St, Los Angeles",90012,Japanese,,zomato_2_3887,,,,
Myung In Dumplings,(213) 381-3568,"3109 W Olympic Blvd, Los Angeles",90006,"African,Chinese,Korean",,zomato_2_3888,Long,,6806.0,houston
Dresden Room,(323) 665-4294,"1760 N Vermont Ave, Los Angeles",90027,"European,Italian,Steakhouse",,zomato_2_3891,,,,
Elf Cafe,(213) 484-6829,"2135 W Sunset Blvd, Los Angeles",90026,Vegetarian,,zomato_2_3892,Fairview,,1018.0,houston
Local,(323) 662-4740,"2943 W Sunset Blvd, Los Angeles",90026,California,,zomato_2_3899,,,,
Blue Cow Kitchen & Bar,(213) 621-2249,"350 S Grand Ave, Los Angeles",90071,"Burger,Vegetarian",,zomato_2_3901,,,,
Gulfstream,(310) 553-3636,"10250 Santa Monica Boulevard, Los Angeles",90067,"American,Seafood,California",,zomato_2_3908,,,,
Pingtung,(323) 866-1866,"7455 Melrose Ave, Los Angeles",90046,"Dim Sum,Japanese",,zomato_2_3909,,,,
Blossom,(213) 623-1973,"426 S Main St, Los Angeles",90013,Vietnamese,,zomato_2_3911,,,,
Nickel Diner,(213) 623-8301,"524 S Main St, Los Angeles",90013,"American,Diner",,zomato_2_3919,Kirby,,8236.0,houston
Fundamental LA,(310) 444-7581,"1303 Westwood Blvd, Los Angeles",90024,American,,zomato_2_3920,,,,
Palomino,(310) 208-1960,"10877 Wilshire Blvd, Los Angeles",90024,"American,Italian,Mediterranean",,zomato_2_3922,,,,
Pa-Ord Noodle,(323) 461-3945,"5301 Sunset Boulevard, #8, Los Angeles",90027,Thai,,zomato_2_3924,Richmond,,6324.0,houston
Tere's Mexican Grill,(323) 468-9345,"5870 Melrose Ave, Los Angeles",90038,Mexican,,zomato_2_3927,Westheimer,,4702.0,houston
Hae Jang Chon Restaurant,(213) 389-8777,"3821 W 6th St, Los Angeles",90020,Korean,,zomato_2_3930,,,,
Cooks County,(323) 653-8009,"8009 Beverly Blvd, Los Angeles",90048,American,,zomato_2_3950,Silber,,1106.0,houston
Monsieur Marcel,(323) 939-7792,"6333 W 3rd St, Los Angeles",90036,"American,French,Sandwich",,zomato_2_3966,Morningside,,5214.0,houston
Cliff's Edge,(323) 666-6116,"3626 W Sunset Blvd, Los Angeles",90026,"Italian,California",,zomato_2_3974,,,,
Vintage Enoteca,(323) 512-5278,"7554 W Sunset Blvd, Los Angeles",90046,"Italian,Tapas",,zomato_2_3981,Alabama,W,2390.0,houston
Sage Organic Vegan,(213) 989-1718,"1700 W Sunset Blvd, Los Angeles",90026,Vegetarian,,zomato_2_3985,,,,
Pizzeria il Fico,(310) 271-3426,"310 S Robertson Blvd, Los Angeles",90048,"Italian,Pizza,Vegetarian",,zomato_2_3987,Braeswood,S,2473.0,houston
Kitchen,(323) 664-3663,"4348 Fountain Ave, Los Angeles",90029,"American,California",,zomato_2_3988,,,,
Providence,(323) 460-4170,"5955 Melrose Ave, Los Angeles",90038,"French,Seafood",,zomato_2_3996,,,,
Izakaya Honda-Ya,(213) 625-1184,"333 S Alameda St # 314, Los Angeles",90013,"Japanese,Sushi,Tapas",,zomato_2_3997,Sw,,6688.0,houston
In-N-Out Burger,(800) 786-1000,"7009 Sunset Blvd, Los Angeles",90028,"American,Burger,Fast Food",,zomato_2_4008,Edgebrook,,887.0,houston
Spitz,(213) 613-0101,"371 E 2nd St, Los Angeles",90012,Middle Eastern,,zomato_2_4014,,,,
Crossroads,(323) 782-9245,"8284 Melrose Ave, Los Angeles",90048,Vegetarian,,zomato_2_4019,,,,
Jacks N Joe,(213) 748-4565,"2498 S Figueroa St, Los Angeles",90007,"American,Breakfast,Hawaiian",,zomato_2_4029,,,,
Shintaro,(323) 882-6524,"1900 N Highland Ave, Los Angeles",90068,"Japanese,Sushi",,zomato_2_4031,Montrose,,1209.0,houston
Simplethings Sandwich & Pie Shop,(323) 592-3390,"8310 W Third Street, Los Angeles",90048,"American,Sandwich",,zomato_2_4052,Shepherd,S,3310.0,houston
El Cochinito,(323) 668-0737,"3508 W Sunset Blvd, Los Angeles",90026,Cuban,,zomato_2_4055,Jefferson,,2130.0,houston
OB Bear,(213) 480-4910,"3002 W 7th St, Los Angeles",90005,Korean,,zomato_2_4067,,,,
Picca Peruvian Cantina,(310) 277-0133,"9575 W Pico Blvd, Los Angeles",90035,Peruvian,,zomato_2_4074,,,,
Yu Chun Chic Naeng Myun,(213) 382-3815,"3185 W Olympic Blvd, Los Angeles",90006,Korean,,zomato_2_4093,,,,
The Pikey,(323) 850-5400,"7617 W Sunset Blvd, Los Angeles",90046,British,,zomato_2_4100,,,,
The Fix Burger,(323) 661-8494,"2520 Hyperion Ave, Los Angeles",90027,Burger,,zomato_2_4125,,,,
Trois Mec,(323) 782-9225,"716 N Highland Ave, Los Angeles",90038,French,,zomato_2_4128,Pease,,2108.0,houston
El Carmen,(323) 852-1552,"8138 W 3rd St, Los Angeles",90048,Mexican,,zomato_2_4148,21St,S,104.0,philadelphia
Local Table,(213) 488-2654,"800 S Figueroa St, Los Angeles",90017,,,zomato_2_4151,,,,
The Park,(213) 482-9209,"1400 W Sunset Blvd, Los Angeles",90026,,,zomato_2_4155,Pennsylvania,,2601.0,philadelphia
Aroma,(323) 644-2833,"2903 W Sunset Blvd, Los Angeles",90026,Italian,,zomato_2_4156,16Th,S,2300.0,philadelphia
Forage,(323) 663-6885,"3823 W Sunset Blvd, Los Angeles",90026,California,,zomato_2_4157,,,,
Masa of Echo Park,(213) 989-1558,"1800 W Sunset Blvd, Los Angeles",90026,"Italian,Pizza,Vegetarian",,zomato_2_4163,,,,
Little Beast Restaurant,(323) 341-5899,"1496 Colorado Boulevard, Los Angeles",90041,,,zomato_2_4168,Spruce,,1521.0,philadelphia
Kang Ho-dong Baekjeong,(213) 384-9678,"3465 W 6th St, Los Angeles",90020,"BBQ,Korean",,zomato_2_4174,11Th,S,138.0,philadelphia
Nick's Cafe,(323) 222-1450,"1300 N Spring St, Los Angeles",90012,"American,Diner",,zomato_2_4176,Passyunk,E,1601.0,philadelphia
Panini Cafe,(213) 489-4200,"600 W 9th St, Los Angeles",90015,"Italian,Mediterranean",,zomato_2_4177,Queen,,342.0,philadelphia
Mexicali Taco & Co,(213) 613-0416,"702 N Figueroa St, Los Angeles",90012,Mexican,,zomato_2_4184,12Th,N,345.0,philadelphia
Tatsu Ramen,(323) 747-1388,"7111 Melrose Ave, Los Angeles",90046,Ramen,,zomato_2_4191,,,,
The Hart and the Hunter,(323) 424-3055,"7950 Melrose Ave, Los Angeles",90048,"American,Southern",,zomato_2_4195,,,,
Carlitos Gardel,(323) 655-0891,"7963 Melrose Ave, Los Angeles",90046,"Italian,Latin American,Argentine",,zomato_2_4198,,,,
Tomato Pie Pizza Joint,(323) 661-6474,2457 Hyperion Ave,90027,"Italian,Pizza",,zomato_2_4202,Locust,,1221.0,philadelphia
Nick's Coffee Shop & Deli,(310) 652-3567,"8536 W Pico Blvd, Los Angeles",90035,"Coffee and Tea,Diner,Sandwich",,zomato_2_4211,,,,
Jon and Vinny's,(323) 334-3369,412 North Fairfax Avenue,90036,Italian,,zomato_2_4222,,,,
Industriel,(213) 488-8020,"609 S Grand Ave, Los Angeles",90017,French,,zomato_2_4240,,,,
Speranza,(323) 644-1918,"2547 Hyperion Ave, Los Angeles",90027,Italian,,zomato_2_4244,,,,
Truxton's American Bistro,(310) 417-8789,"8611 Truxton Ave, Los Angeles",90045,American,,zomato_2_4263,Spruce,,2229.0,philadelphia
Jack n' Jill's Too,(310) 858-4900,"8738 W 3rd St, Los Angeles",90048,French,,zomato_2_4264,,,,
Arashi Sushi,(213) 749-1900,"1111 S Hope St #100, Los Angeles",90015,"Japanese,Sushi",,zomato_2_4270,11Th,S,1537.0,philadelphia
Papa Cristo's,(323) 737-2970,"2771 W Pico Boulevard, Los Angeles",90006,Greek,,zomato_2_4274,,,,
Marouch,(323) 662-9325,"4905 Santa Monica Blvd, Los Angeles",90029,Middle Eastern,,zomato_2_4291,Bainbridge,,1315.0,philadelphia
Cafe Tropical,(323) 661-8391,"2900 W Sunset Blvd, Los Angeles",90026,"Coffee and Tea,Cuban",,zomato_2_4306,South,,901.0,philadelphia
Pomodoro Trattoria,(310) 445-9998,"1393 Westwood Blvd, Los Angeles",90024,Italian,,zomato_2_4319,,,,
Sushi Komasa,(213) 680-1792,"351 E 2nd St, Los Angeles",90012,"Japanese,Sushi",,zomato_2_4329,,,,
Father's Office,(310) 736-2224,"3229 Helms Ave, Los Angeles",90034,"American,Burger",,zomato_2_4341,Snyder,,1242.0,philadelphia
Buddha Bodai One Vegetarian Restaurant,(212) 566-8388,"5 Mott Street, New York",10013,"Chinese,Vegetarian",,zomato_2_5795,,,,
Stanton Social,(212) 995-0099,"99 Stanton Street, New York",10002,"New American,International",,zomato_2_5813,Mcdowell,E,1436.0,phoenix
Supper,(212) 477-7600,"156 E 2nd Street, New York",10009,Italian,,zomato_2_5857,32Nd,N,10626.0,phoenix
Trattoria Trecolori,(212) 997-4540,"254 W 47th Street, New York",10036,Italian,,zomato_2_5902,3Rd,N,801.0,phoenix
Bistango,(212) 725-8484,"415 3rd Avenue, New York",10016,Italian,,zomato_2_5916,,,,
Los Tacos No. 1,(212) 256-0343,"Chelsea Market, 75 9th Avenue, New York",10011,Taco,,zomato_2_5985,Northern,W,3575.0,phoenix
Mamoun's Falafel,(212) 674-8685,"119 MacDougal Street, New York",10012,Middle Eastern,,zomato_2_6057,24Th,N,4742.0,phoenix
Maysville,(646) 490-8240,"17 West 26th Street, New York",10010,American,,zomato_2_6073,Mcdowell,E,2310.0,phoenix
Burger & Barrel,(212) 334-7320,"25 W Houston Street, New York",10012,"Bar Food,American",,zomato_2_6082,Grand,,2448.0,phoenix
Galli Restaurant,(212) 966-9288,"45 Mercer Street, New York, NY",10013,"Italian,Cafe",,zomato_2_6105,2Nd,S,3.0,phoenix
Cooper's Craft & Kitchen,(646) 606-2384,"87 2nd Avenue, New York",10003,American,,zomato_2_6110,,,,
Scarpetta,(212) 691-0555,"355 West 14th Street, New York",10014,Italian,,zomato_2_6112,,,,
Yakiniku West,(212) 979-9238,"218 E 9th Street, New York",10003,"Japanese,BBQ",,zomato_2_6138,Union,E,814.0,phoenix
Freemans,(212) 420-0012,"8 Rivington Street, New York",10002,American,,zomato_2_6146,19Th,S,1002.0,phoenix
Beyond Sushi,(646) 861-2889,"229 E 14th Street, New York",10003,"Sushi,Vegetarian",,zomato_2_6164,Bell,E,2848.0,phoenix
Robataya NY,(212) 979-9674,"231 E 9th Street, New York",10003,Japanese,,zomato_2_6170,44Th,N,5101.0,phoenix
Jewel Bako,(212) 979-1012,"239 East 5th Street, New York",10003,"Japanese,Sushi",,zomato_2_6183,,,,
