name,address,zip,phone,website,cuisine,id,road_name,road_dir,road_number,city
si tapas & spanish cuisine,"2207 Allen St,Dallas",75204,(214) 720-0324,http://www.sitapasdallas.com,Tapas;Spanish Restaurants;Mediterranean Restaurants;Bar & Grills;Take Out Restaurants;Restaurants,yellow_pages_1_26359,Allen,,2207.0,dallas
picasso's pizza,"7215 Skillman St,Dallas",75231,(214) 553-8100,http://lakehighlands.picassospizzaandgrill.com,Pizza;Sandwich Shops;Italian Restaurants;Restaurants,yellow_pages_1_26361,Skillman,,7215.0,dallas
sal's pizza & restaurant,"2525 Wycliff Ave,Dallas",75219,(214) 522-1828,http://www.salspizzadallas.com/;http://romas-italia.com;http://saspizzadallas.com;http://sals-pizza.com,Pizza;Party & Event Planners;Italian Restaurants;Caterers;Party Planning;Take Out Restaurants;Family Style Restaurants;Restaurants,yellow_pages_1_26367,Wycliff,,2525.0,dallas
wabi house,"1802 Greenville Ave,Dallas",75206,(469) 779-6474,http://wabihouse.com,Asian Restaurants;Restaurants,yellow_pages_1_26376,Greenville,,1802.0,dallas
true food kitchen,"833 Preston Center Plz,Dallas",75225,(214) 377-3333,http://www.truefoodkitchen.com,American Restaurants;Take Out Restaurants;Caterers;Restaurants,yellow_pages_1_26377,Preston,,833.0,dallas
franki's pizza & pasta,"11722 Marsh Ln,Dallas",75229,(469) 335-0345,,Pizza;Italian Restaurants;Restaurants,yellow_pages_1_26383,Marsh,,11722.0,dallas
city cafe & bakery,"12101 Greenville Ave Ste 103,Dallas",75243,(972) 238-9988,,Cafeterias;Take Out Restaurants;Breakfast Brunch & Lunch Restaurants;Restaurants,yellow_pages_1_26386,Greenville,,12101.0,dallas
no.1 plus chicken,"2240 Royal Ln Ste 103,Dallas",75229,(972) 488-9100,http://www.pluschicken.com,Chicken Restaurants;Caterers;Take Out Restaurants;Restaurants,yellow_pages_1_26387,Royal,,2240.0,dallas
dal dong nae korean restaurant,"11445 Emerald St,Dallas",75229,(972) 484-2994,,Korean Restaurants;Asian Restaurants;Restaurants,yellow_pages_1_26391,Emerald,,11445.0,dallas
sushi axiom addison,"5225 Belt Line Rd,Dallas",75254,(972) 233-0003,http://www.sushi-axiom.com;http://sushi-axiom.com/index.php?page=location,Sushi Bars;Take Out Restaurants;Japanese Restaurants;Asian Restaurants;Restaurants,yellow_pages_1_26392,Belt Line,,5225.0,dallas
quarter bar,"3301 McKinney Ave,Dallas",75204,(214) 754-4940,http://www.breadwinnerscafe.com/index.php?page=quarter;http://breadwinnerscafe.com;http://www.quarterbardallas.com,American Restaurants;Delicatessens;Sandwich Shops;Bars;Taverns;Night Clubs;Restaurants,yellow_pages_1_26393,Mckinney,,3301.0,dallas
dakota's steakhouse,"600 N Akard St,Dallas",75201,(214) 740-4001,http://www.dakotasrestaurant.com,Steak Houses;Family Style Restaurants;American Restaurants;Restaurants,yellow_pages_1_26396,Akard,N,600.0,dallas
kessler park eating house,"1619 N Beckley Ave,Dallas",75203,(214) 782-9273,,Restaurants,yellow_pages_1_26400,Beckley,N,1619.0,dallas
henderson deli & pizza,"2831 N Henderson Ave,Dallas",75206,(469) 334-0434,,Pizza;Delicatessens;Take Out Restaurants;Restaurants,yellow_pages_1_26401,Henderson,N,2831.0,dallas
ai sushi sake grill,"4123 Cedar Springs Rd,Dallas",75219,(214) 468-4587,http://aisushidallas.com,Sushi Bars;Japanese Restaurants;Asian Restaurants;Restaurants,yellow_pages_1_26403,Cedar,,4123.0,dallas
lazaranda modern kitchen and tequila,"5000 Belt Line Rd, suite 850,Dallas",75254,(972) 866-8900,http://lazarandadallas.com,Restaurants;Mexican Restaurants;Seafood Restaurants,yellow_pages_1_26406,Belt Line,,5000.0,dallas
mimi's pizzeria,"6807 W Northwest Hwy,Dallas",75225,(972) 215-7290,http://www.mimispizzeriadallas.com,Pizza;Take Out Restaurants;Caterers;Italian Restaurants;Restaurants,yellow_pages_1_26415,Northwest,W,6807.0,dallas
adega,"1614 Alum Rock Ave,San Jose",95116,(408) 926-9075,,Restaurants,yellow_pages_1_26419,Alum Rock,,1614.0,san jose
agave restaurant,"2270 Monterey Hwy,San Jose",95112,(408) 287-3395,http://www.agaverestaurantbar.com,Family Style Restaurants;Take Out Restaurants;Restaurants,yellow_pages_1_26420,Monterey,,2270.0,san jose
amato pizza,"6081 Meridian Ave Ste 60,San Jose",95120,(408) 997-7727,http://www.amatopizzeria.com,Pizza;Sandwich Shops;Take Out Restaurants;Restaurants,yellow_pages_1_26424,Meridian,,6081.0,san jose
amor cafe and tea,"110 E San Fernando St,San Jose",95112,(408) 286-2000,http://amorcafeandtea.com,Coffee Shops;Caterers;Cafeterias;Breakfast Brunch & Lunch Restaurants;Restaurants,yellow_pages_1_26425,San Fernando,E,110.0,san jose
angelous cafe & grill,"21 N 2nd St,San Jose",95113,(408) 971-2287,http://www.angelousmexicangrill.com,Coffee & Espresso Restaurants;Coffee Shops;Mexican Restaurants;Caterers;Restaurants,yellow_pages_1_26426,2Nd,N,21.0,san jose
araujo mexican grill,"1720 Story Rd,San Jose",95122,(408) 272-4255,,Mexican Restaurants;Take Out Restaurants;Latin American Restaurants;Bar & Grills;Restaurants,yellow_pages_1_26432,Story,,1720.0,san jose
arepa & mas,"87 N San Pedro St,San Jose",95110,(408) 768-7579,,Latin American Restaurants;Restaurants,yellow_pages_1_26433,San Pedro,N,87.0,san jose
armadillo willy's,"878 Blossom Hill Road,San Jose",95123,(408) 224-7427,http://www.armadillowillys.com,Restaurants;Take Out Restaurants;Barbecue Restaurants;Hamburgers & Hot Dogs,yellow_pages_1_26435,Blossom,,878.0,san jose
asj restaurant,"1698 Hostetter Rd Ste D,San Jose",95131,(408) 441-8168,,Family Style Restaurants;Restaurants,yellow_pages_1_26436,Hostetter,,1698.0,san jose
back a yard caribbean american grill,"80 N Market St,San Jose",95113,(408) 294-8626,http://www.backayard.net,American Restaurants;Latin American Restaurants;Caribbean Restaurants;Seafood Restaurants;Caterers;Restaurants,yellow_pages_1_26437,Market,N,80.0,san jose
bangkok boulevard,"1815 E Capitol Expy,San Jose",95121,(408) 274-2468,,Thai Restaurants;Asian Restaurants;Restaurants,yellow_pages_1_26441,Capitol,E,1815.0,san jose
banh cuon phu ho tay,"1143 Story Rd,San Jose",95122,(669) 242-7131,,Restaurants,yellow_pages_1_26442,Story,,1143.0,san jose
banh xeo ngon,"3005 Silver Creek Rd,San Jose",95121,(408) 238-6789,,Take Out Restaurants;Restaurants,yellow_pages_1_26443,Silver,,3005.0,san jose
beach hut deli,"2081 Camden Ave,San Jose",95124,(408) 559-7873,http://beachhutdeli.com,Delicatessens;Caterers;Restaurants,yellow_pages_1_26448,Camden,,2081.0,san jose
bistro noodle,"301 E Santa Clara St # A,San Jose",95113,(408) 320-4425,,Continental Restaurants;Restaurants,yellow_pages_1_26454,Santa Clara,E,301.0,san jose
bistro tupaz,"5899 Santa Teresa Blvd,San Jose",95123,(408) 578-5860,http://www.bistrotupaz.com,Breakfast Brunch & Lunch Restaurants;Take Out Restaurants;Caterers;Continental Restaurants;Restaurants,yellow_pages_1_26455,Santa Teresa,,5899.0,san jose
blue chip,"325 S 1st St # 190,San Jose",95113,(408) 971-2898,,Restaurants,yellow_pages_1_26457,1Stst,S,325.0,
blue rock bbq,"3001 Meridian Ave,San Jose",95124,(408) 978-2583,http://www.bluerockbbq.com,Barbecue Restaurants;Restaurants,yellow_pages_1_26459,Meridian,,3001.0,san jose
blue water seafood and crabs,"860 Willow St,San Jose",95125,(408) 289-8879,http://www.bluewaterseafoodandcrab.com,Seafood Restaurants;Caterers;Bars;Japanese Restaurants;Night Clubs;Asian Restaurants;Fish & Seafood Markets;Restaurants,yellow_pages_1_26460,Willow,,860.0,san jose
bo kho ha tien,"1818 Tully Rd,San Jose",95122,(408) 238-8184,,Take Out Restaurants;Fast Food Restaurants;Thai Restaurants;Asian Restaurants;Restaurants,yellow_pages_1_26461,Tully,,1818.0,san jose
boba pub,"1576 Branham Ln,San Jose",95118,(408) 622-8680,,Taverns;Bars;Restaurants,yellow_pages_1_26462,Branham,,1576.0,san jose
boston market,"880 Blossom Hill Rd,San Jose",95123,(408) 972-8900,http://www.bostonmarket.com,Take Out Restaurants;American Restaurants;Restaurants;Fast Food Restaurants,yellow_pages_1_26464,Blossom,,880.0,san jose
burrito factory,"124 Blossom Hill Rd Ste A,San Jose",95123,(408) 224-2215,http://burrito-factory.com,Mexican Restaurants;Take Out Restaurants;Caterers;Latin American Restaurants;Restaurants,yellow_pages_1_26469,Blossom,,124.0,san jose
ca mau restaurant,"2847 S White Rd,San Jose",95148,(408) 532-8989,,Chinese Restaurants;Asian Restaurants;Take Out Restaurants;Family Style Restaurants;Restaurants,yellow_pages_1_26470,White,S,2847.0,san jose
cafe san jose,"1583 Meridian Ave,San Jose",95125,(408) 265-3020,http://www.cafesanjose.com,Cafeterias;Mexican Restaurants;Breakfast Brunch & Lunch Restaurants;Restaurants,yellow_pages_1_26474,Meridian,,1583.0,san jose
carnitas el rincon,"84 Keyes St,San Jose",95112,(408) 947-9165,,Mexican Restaurants;Latin American Restaurants;Restaurants,yellow_pages_1_26484,Keyes,,84.0,san jose
casa vicky catering & cafe,"792 E Julian St,San Jose",95112,(408) 995-5488,http://www.casavicky.com,Caterers;Mexican Restaurants;Coffee Shops;Restaurants,yellow_pages_1_26485,Julian,E,792.0,san jose
chala teco,"1670 Story Rd,San Jose",95122,(408) 251-5539,,Restaurants,yellow_pages_1_26490,Story,,1670.0,san jose
chef li,"2033 Camden Ave,San Jose",95124,(408) 377-1168,http://chefli.com,Chinese Restaurants;Asian Restaurants;Take Out Restaurants;Caterers;Restaurants,yellow_pages_1_26492,Camden,,2033.0,san jose
chick-fil-a,"53 Headquarters Dr,San Jose",95134,(408) 526-0600,http://www.chick-fil-a.com,Chicken Restaurants;Restaurants;Fast Food Restaurants,yellow_pages_1_26494,Headquarters,,53.0,san jose
china chen restaurant inc.,"400 S 3rd St,San Jose",95112,(408) 294-2525,,Chinese Restaurants;Asian Restaurants;Take Out Restaurants;Family Style Restaurants;Restaurants,yellow_pages_1_26495,3Rd,S,400.0,san jose
com tam dat than,"1055 Tully Rd Ste A,San Jose",95122,(408) 995-6751,,Take Out Restaurants;Restaurants,yellow_pages_1_26505,Tully,,1055.0,san jose
com tam thanh inc,"1150 Story Rd,San Jose",95122,(408) 278-1888,http://phofremont.com,Vietnamese Restaurants;Asian Restaurants;Take Out Restaurants;Restaurants,yellow_pages_1_26506,Story,,1150.0,san jose
con tam thanh restaurant,"905 S Bascom Ave,San Jose",95128,(408) 279-8588,http://comtamthanh.com,Family Style Restaurants;Take Out Restaurants;Restaurants,yellow_pages_1_26507,Bascom,S,905.0,san jose
crawfish lovers & cajun,"3126 Senter Rd,San Jose",95111,(408) 666-8492,,Seafood Restaurants;Restaurants,yellow_pages_1_26508,Senter,,3126.0,san jose
crema coffee company,"950 The Alameda,San Jose",95126,(408) 295-5690,Email Business,Coffee & Espresso Restaurants;Take Out Restaurants;Coffee Shops;Coffee & Tea;Restaurants,yellow_pages_1_26509,The Alameda,,950.0,san jose
crepvine willow glen,"1100 Lincoln Ave,San Jose",95125,(408) 297-1100,http://crepevine.com,Restaurants,yellow_pages_1_26511,Lincoln,,1100.0,san jose
curry bhavan,"3327 San Felipe Rd,San Jose",95135,(408) 223-1293,http://www.currybhavan.com,Indian Restaurants;Asian Restaurants;Take Out Restaurants;Caterers;Restaurants,yellow_pages_1_26513,San Felipe,,3327.0,san jose
don pedros,"43 Post St,San Jose",95113,(408) 977-0303,http://www.yelp.com/biz/don-pedros-restaurant-san-jose,Family Style Restaurants;Mexican Restaurants;Restaurants,yellow_pages_1_26525,Post,,43.0,san jose
dong phuong tofu,"2359 McKee Rd,San Jose",95116,(408) 251-6838,,Health Food Restaurants;Take Out Restaurants;Restaurants,yellow_pages_1_26526,Mckee,,2359.0,san jose
dong phuong tofu,"1156 Story Rd,San Jose",95122,(408) 279-9947,,Health Food Restaurants;Take Out Restaurants;Restaurants,yellow_pages_1_26527,Story,,1156.0,san jose
eat viet,"3730 N 1st St,San Jose",95134,(408) 577-1185,http://www.eat-viet.com,Caterers;Restaurants,yellow_pages_1_26530,1St,N,3730.0,san jose
el abuelo taqueria,"1005 Lincoln Ave,San Jose",95125,(408) 293-4470,,Mexican Restaurants;Latin American Restaurants;Restaurants,yellow_pages_1_26531,Lincoln,,1005.0,san jose
el mejor mexican deli,"3859 7 Trees Blvd,San Jose",95111,(408) 360-9361,,Delicatessens;Take Out Restaurants;Caterers;Restaurants,yellow_pages_1_26534,7,,3859.0,san jose
elements restaurant,"6944 Almaden Expy,San Jose",95120,(408) 927-8773,http://www.sanjoseelements.com,American Restaurants;Take Out Restaurants;Family Style Restaurants;Restaurants,yellow_pages_1_26539,Almaden,,6944.0,san jose
emperor of india,"5825 Cottle Rd,San Jose",95123,(408) 229-2600,http://www.emperorofindiaonline.com,Indian Restaurants;Middle Eastern Restaurants;Asian Restaurants;Caterers;Restaurants,yellow_pages_1_26541,Cottle,,5825.0,san jose
erawan thai cuisine,"5945 Almaden Expy,San Jose",95120,(408) 268-3200,http://erawanthaiphilly.com;http://erawanthaicuisine.com,Thai Restaurants;Asian Restaurants;Take Out Restaurants;Restaurants,yellow_pages_1_26542,Almaden,,5945.0,san jose
evergreen inn & pub,"3273 S White Rd,San Jose",95148,(408) 238-8846,http://www.yellowpages.com/san-jose-ca/mip/evergreen-inn-pub-1937065;http://evergreeninnandpub.com,Taverns;Bars;American Restaurants;Bed & Breakfast & Inns;Restaurants,yellow_pages_1_26544,White,S,3273.0,san jose
fantazia,"1100 N 1st St,San Jose",95112,(408) 294-8424,http://www.fantaziathaimenu.com;http://fantaziathaicuisine-sanjose.com,Thai Restaurants;Asian Restaurants;Caterers;Restaurants,yellow_pages_1_26545,1St,N,1100.0,san jose
fast pizza delivery,"797 E Julian St,San Jose",95112,(408) 975-0234,http://fpdpizza.com,Pizza;Take Out Restaurants;Restaurants,yellow_pages_1_26546,Julian,E,797.0,san jose
fogo de chao,"377 Santana Row,San Jose",95128,(408) 244-7001,http://www.fogodechao.com,Restaurants;Brazilian Restaurants;Banquet Halls & Reception Facilities;Steak Houses,yellow_pages_1_26553,Santana,,377.0,san jose
four points by sheraton san jose airport. below,,95112,(408) 452-0200,http://www.radisson.com/sanjoseca,Steak Houses;Continental Restaurants;Italian Restaurants;Seafood Restaurants;Banquet Halls & Reception Facilities;Restaurants,yellow_pages_1_26555,,,,
four points-san jose airport,"1471 N 4th St,San Jose",95112,(408) 452-0200,http://starwoodhotels.com;http://fourpoints.com,Motels;Lodging;Restaurants;Banquet Halls & Reception Facilities,yellow_pages_1_26556,4Th,N,1471.0,san jose
fuji sushi restaurant,"56 W Santa Clara St,San Jose",95113,(408) 298-3854,http://www.fujisushisj.com;http://fujisushisanjose.com,Sushi Bars;Asian Restaurants;Japanese Restaurants;Take Out Restaurants;Restaurants,yellow_pages_1_26559,Santa Clara,W,56.0,san jose
gobi mongolian grill,"1035 E Brokaw Rd,San Jose",95131,(408) 441-4667,,Mongolian Restaurants;Chinese Restaurants;Bar & Grills;Asian Restaurants;Restaurants,yellow_pages_1_26564,Brokaw,E,1035.0,san jose
grace deli & cafe,"303 Almaden Blvd Ste 100,San Jose",95110,(408) 795-1200,,Cafeterias;Breakfast Brunch & Lunch Restaurants;Restaurants,yellow_pages_1_26568,Almaden,,303.0,san jose
gunther's restaurant and catering,"1601 Meridian Ave,San Jose",95125,(408) 266-9022,http://www.guntherscatering.com,Caterers;American Restaurants;Take Out Restaurants;Restaurants,yellow_pages_1_26574,Meridian,,1601.0,san jose
gyros burgers & more,"2638 Union Ave,San Jose",95124,(408) 626-7214,http://www.gyrosburgersandmore.com,Hamburgers & Hot Dogs;Caterers;American Restaurants;Restaurants,yellow_pages_1_26575,Union,,2638.0,san jose
ha long bay buffet,"1051 Blossom Hill Rd,San Jose",95123,(408) 723-9888,,Buffet Restaurants;Restaurants,yellow_pages_1_26576,Blossom,,1051.0,san jose
harbor fish & chips,"2632 Union Ave,San Jose",95124,(408) 559-4499,http://www.harborfishandchips.com,Seafood Restaurants;Restaurants,yellow_pages_1_26580,Union,,2632.0,san jose
hong kong garden restaurant,"5665 Snell Ave,San Jose",95123,(408) 224-1880,Email Business,Chinese Restaurants;Take Out Restaurants;Caterers;Asian Restaurants;Restaurants,yellow_pages_1_26583,Snell,,5665.0,san jose
house of pizza no. 1,"527 S Almaden Ave,San Jose",95110,(408) 292-6882,http://kukarshouseofpizza.com,Pizza;Italian Restaurants;Family Style Restaurants;Restaurants,yellow_pages_1_26584,Almaden,S,527.0,san jose
hue cafe restaurant,"3005 Silver Creek Rd,San Jose",95121,(408) 223-1021,,Breakfast Brunch & Lunch Restaurants;Cafeterias;Coffee Shops;Restaurants,yellow_pages_1_26587,Silver,,3005.0,san jose
hukilau,"230 Jackson St,San Jose",95112,(408) 279-4888,http://dahukilau.com,Japanese Restaurants;Asian Restaurants;Take Out Restaurants;Caterers;Restaurants,yellow_pages_1_26588,Jackson,,230.0,san jose
hunan taste restaurant,"998 N 4th St,San Jose",95112,(408) 295-1186,http://hunantasterestaurant.com;http://hunantaste.net,Chinese Restaurants;Asian Restaurants;Family Style Restaurants;Caterers;Restaurants,yellow_pages_1_26589,4Th,N,998.0,san jose
hung vuong tofu,"1741 Berryessa Rd Ste B,San Jose",95133,(408) 254-1740,http://www.hungvuongtofu.com,Food Products;Grocery Stores;Restaurants,yellow_pages_1_26590,Berryessa,,1741.0,san jose
ike's love & sandwiches,"75 E Santa Clara St,San Jose",95113,(408) 294-2802,,Sandwich Shops;Restaurants,yellow_pages_1_26594,Santa Clara,E,75.0,san jose
ike's place,"75 E Santa Clara St,San Jose",95113,(408) 294-2802,http://www.ilikeikesplace.com,Sandwich Shops;Delicatessens;Caterers;Restaurants,yellow_pages_1_26595,Santa Clara,E,75.0,san jose
il fornaio,"302 S Market St,San Jose",95113,(408) 271-3366,http://www.ilfornaio.com,Italian Restaurants;Banquet Halls & Reception Facilities;Wedding Reception Locations & Services;Mediterranean Restaurants;Restaurants;Pizza;Bar & Grills;Breakfast Brunch & Lunch Restaurants;Caterers,yellow_pages_1_26596,Market,S,302.0,san jose
jade china restaurant,"5522 Monterey Hwy,San Jose",95138,(408) 229-8882,http://www.jadechinarestaurant.com,Chinese Restaurants;Asian Restaurants;Caterers;Family Style Restaurants;Restaurants,yellow_pages_1_26601,Monterey,,5522.0,san jose
jakes of willow glen,"1074 Lincoln Ave,San Jose",95125,(408) 287-7960,http://www.jakesofwillowglen.com,Pizza;Restaurants,yellow_pages_1_26602,Lincoln,,1074.0,san jose
jc's bar b q,"1080 Saratoga Ave,San Jose",95129,(408) 246-2146,,Barbecue Restaurants;Caterers;Restaurants,yellow_pages_1_26607,Saratoga,,1080.0,san jose
jersey mike's subs,"5385 Prospect Rd,San Jose",95129,(408) 320-2006,http://www.jerseymikes.com,Sandwich Shops;Restaurants;Take Out Restaurants;Fast Food Restaurants,yellow_pages_1_26608,Prospect,,5385.0,san jose
john's of willow glen,"1238 Lincoln Ave,San Jose",95125,(408) 998-1440,http://www.johnsxlntfoods.com,Sandwich Shops;American Restaurants;Health Food Restaurants;Bar & Grills;Restaurants,yellow_pages_1_26611,Lincoln,,1238.0,san jose
kenji ramen,"1000 S De Anza Blvd,San Jose",95129,(408) 343-1148,http://kenjilounge.com/kenji-ramen,Asian Restaurants;Restaurants,yellow_pages_1_26614,De Anza,S,1000.0,san jose
kenzo sushi,"5465 Snell Ave,San Jose",95123,(408) 226-2114,http://kenzosushi.net,Sushi Bars;Japanese Restaurants;Asian Restaurants;Restaurants,yellow_pages_1_26615,Snell,,5465.0,san jose
king egg rolls,"980 Lundy Ave,San Jose",95133,(408) 729-8307,,Chinese Restaurants;Asian Restaurants;Take Out Restaurants;Caterers;Restaurants,yellow_pages_1_26621,Lundy,,980.0,san jose
kowloon kitchen take out inc,"6081 Meridian Ave,San Jose",95120,(408) 997-0667,,Take Out Restaurants;Chinese Restaurants;Asian Restaurants;Fast Food Restaurants;Restaurants,yellow_pages_1_26625,Meridian,,6081.0,san jose
kubota restaurant,"593 N 5th St,San Jose",95112,(408) 279-8440,http://www.kubotarestaurant.com,Japanese Restaurants;Bar & Grills;Family Style Restaurants;Asian Restaurants;Take Out Restaurants;Restaurants,yellow_pages_1_26626,5Th,N,593.0,san jose
l&l hawaiian barbecue,"579 Coleman Ave Ste 40,San Jose",95110,(408) 920-7772,http://www.hawaiianbarbecue.com,Barbecue Restaurants;Restaurants;Hawaiian Restaurants,yellow_pages_1_26628,Coleman,,579.0,san jose
l&l hawaiian barbecue,"1 Curtner Ave,San Jose",95125,(408) 288-9839,http://www.hawaiianbarbecue.com,Barbecue Restaurants;Restaurants;Hawaiian Restaurants,yellow_pages_1_26629,Curtner,,1.0,san jose
l m p rice & grill house,"2687 Story Rd,San Jose",95122,(408) 272-0814,,Bar & Grills;Restaurants,yellow_pages_1_26630,Story,,2687.0,san jose
la catalana a traditional spanish restaurant,"3720 N 1st St,San Jose",95134,(408) 324-1321,http://www.lacatalanatapas.com,Spanish Restaurants;Caterers;Mediterranean Restaurants;Restaurants,yellow_pages_1_26631,1St,N,3720.0,san jose
la mejor taqueria,"2003 Story Rd Ste 975,San Jose",95122,(408) 254-4693,,Mexican Restaurants;Take Out Restaurants;Restaurants,yellow_pages_1_26634,Story,,2003.0,san jose
la villa delicatessen & gourmet shop,"1319 Lincoln Ave,San Jose",95125,(408) 295-7851,http://www.wglavilla.com,Delicatessens;Caterers;Sandwich Shops;Italian Restaurants;Restaurants,yellow_pages_1_26638,Lincoln,,1319.0,san jose
lanna thai,"2043 Camden Ave,San Jose",95124,(408) 626-7718,http://www.lannathaisanjose.com,Thai Restaurants;Asian Restaurants;Take Out Restaurants;Caterers;Restaurants,yellow_pages_1_26640,Camden,,2043.0,san jose
lb steak,"334 Santana Row,San Jose",95128,(408) 244-1180,http://www.lbsteak.com,Steak Houses;Barbecue Restaurants;Take Out Restaurants;Restaurants,yellow_pages_1_26641,Santana,,334.0,san jose
lee's house chinese food to go,"6187 Santa Teresa Blvd,San Jose",95123,(408) 225-2902,http://leeshouse.com,Chinese Restaurants;Take Out Restaurants;Fast Food Restaurants;Asian Restaurants;Restaurants,yellow_pages_1_26645,Santa Teresa,,6187.0,san jose
little chef restaurant,"1462 S Winchester Blvd,San Jose",95128,(408) 379-8766,,Chinese Restaurants;Asian Restaurants;Fast Food Restaurants;Family Style Restaurants;Restaurants,yellow_pages_1_26653,Winchester,S,1462.0,san jose
maggiano's little italy,"3055 Olin Avenue, Suite 1000,San Jose",95128,(408) 423-8973,http://www.maggianos.com,Italian Restaurants;Restaurants;Take Out Restaurants,yellow_pages_1_26660,Olin,,3055.0,san jose
mahalo hawaii bbq,"4750 Almaden Expy,San Jose",95118,(408) 269-8793,http://www.mahalohawaiibbqchinesefood.com,Chinese Restaurants;Take Out Restaurants;Caterers;Barbecue Restaurants;Seafood Restaurants;Asian Restaurants;Hawaiian Restaurants;Restaurants,yellow_pages_1_26661,Almaden,,4750.0,san jose
mandarin delight,"1503 Woodson Ct,San Jose",95118,(408) 269-8793,,Asian Restaurants;Chinese Restaurants;Restaurants,yellow_pages_1_26662,Woodson,,1503.0,san jose
mavericks mexican grill,"1111 Meridian Ave,San Jose",95125,(408) 440-2468,,Mexican Restaurants;Bar & Grills;Latin American Restaurants;Restaurants,yellow_pages_1_26665,Meridian,,1111.0,san jose
maya cafe,"2616 Union Ave,San Jose",95124,(408) 559-8700,http://mayascafe.net,Cafeterias;Mexican Restaurants;Breakfast Brunch & Lunch Restaurants;Restaurants,yellow_pages_1_26666,Union,,2616.0,san jose
mina's korean b b q,"3730 N 1st St,San Jose",95134,(408) 433-2270,,Korean Restaurants;Asian Restaurants;Restaurants,yellow_pages_1_26684,1St,N,3730.0,san jose
miyabitei japanese restaurant,"675 Saratoga Ave,San Jose",95129,(408) 252-5010,http://www.mitsuwa.com,Japanese Restaurants;Family Style Restaurants;Asian Restaurants;Take Out Restaurants;Restaurants,yellow_pages_1_26688,Saratoga,,675.0,san jose
mojo burger,"1489 Bird Ave,San Jose",95125,(408) 924-0595,http://mojoburger.com,Hamburgers & Hot Dogs;Restaurants,yellow_pages_1_26689,Bird,,1489.0,san jose
mojo burger foxworthy inc,"1401 Foxworthy Ave,San Jose",95118,(408) 448-1992,http://www.mojoburger.com,Hamburgers & Hot Dogs;American Restaurants;Restaurants,yellow_pages_1_26690,Foxworthy,,1401.0,san jose
mosaic,"211 S 1st St,San Jose",95113,(408) 282-8888,http://www.mosaicdowntown.com;http://mosaicsanjoseca.com,Asian Restaurants;Caterers;Chinese Restaurants;Restaurants,yellow_pages_1_26692,1St,S,211.0,san jose
nam thanh restaurant,"958 Story Rd,San Jose",95122,(408) 288-5679,,Family Style Restaurants;Take Out Restaurants;Restaurants,yellow_pages_1_26695,Story,,958.0,san jose
nem boulevard restaurant,"989 Story Rd Ste 8054,San Jose",95122,(408) 297-8989,,Restaurants,yellow_pages_1_26699,Story,,989.0,san jose
nemea greek taverna,"96 S 1st St,San Jose",95113,(408) 279-4225,http://nemeagreektaverna.com,Greek Restaurants;Caterers;Mediterranean Restaurants;Family Style Restaurants;Restaurants,yellow_pages_1_26700,1St,S,96.0,san jose
new india chaat cafe,"1645 Flickinger Ave,San Jose",95131,(408) 251-6600,http://newindiachaatcafe.us,Indian Restaurants;Middle Eastern Restaurants;Asian Restaurants;Breakfast Brunch & Lunch Restaurants;Take Out Restaurants;Caterers;Restaurants,yellow_pages_1_26702,Flickinger,,1645.0,san jose
new york pizza,"1190 Hillsdale Ave,San Jose",95118,(408) 723-4811,,Pizza;American Restaurants;Restaurants,yellow_pages_1_26704,Hillsdale,,1190.0,san jose
new york pizza,"22 N White Rd,San Jose",95127,(408) 254-4400,http://newyorkpizzasanjose.com;http://nypizza.info;http://nypizzatogo.com,Pizza;American Restaurants;Sandwich Shops;Italian Restaurants;Take Out Restaurants;Caterers;Restaurants,yellow_pages_1_26705,White,N,22.0,san jose
old wagon saloon & grill,"73 N San Pedro St,San Jose",95110,(408) 971-9346,http://www.theoldwagonsaloon.com,Bar & Grills;Bars;Taverns;Night Clubs;Restaurants,yellow_pages_1_26709,San Pedro,N,73.0,san jose
on the flip side,"387 S 1st St,San Jose",95113,(408) 326-2689,,Hamburgers & Hot Dogs;American Restaurants;Restaurants,yellow_pages_1_26710,1St,S,387.0,san jose
original joe's fine italian foods,"301 S 1st St,San Jose",95113,(408) 292-7030,http://www.originaljoes.com,Italian Restaurants;Mediterranean Restaurants;Banquet Halls & Reception Facilities;Restaurants,yellow_pages_1_26712,1St,S,301.0,san jose
panera bread,"2199 Monterey Hwy,San Jose",95125,(408) 286-1755,https://www.panerabread.com,American Restaurants;Coffee Shops;Sandwich Shops;Restaurants;Take Out Restaurants;Health Food Restaurants,yellow_pages_1_26720,Monterey,,2199.0,san jose
panera bread,"4180 N 1st St,San Jose",95134,(408) 943-3193,https://www.panerabread.com,American Restaurants;Coffee Shops;Sandwich Shops;Restaurants;Take Out Restaurants;Health Food Restaurants,yellow_pages_1_26721,1St,N,4180.0,san jose
pearl river restaurant,"2281 Lincoln Ave,San Jose",95125,(408) 265-7066,http://www.pearlriverchinese.com,Family Style Restaurants;Chinese Restaurants;Asian Restaurants;Restaurants,yellow_pages_1_26724,Lincoln,,2281.0,san jose
philly's cheesesteaks & wings,"2561 N 1st St,San Jose",95131,(408) 954-8492,http://www.orderatphillys.com,Restaurants,yellow_pages_1_26729,1St,N,2561.0,san jose
pho 102,"399 N Capitol Ave,San Jose",95133,(408) 923-1125,,Vietnamese Restaurants;Asian Restaurants;Restaurants,yellow_pages_1_26730,Capitol,N,399.0,san jose
