name,address,zip,phone,website,cuisine,id,road_name,road_dir,road_number,city
benny’s bagels lakewood,"1901 Skillman St,Dallas",75206.0,(214) 887-8385,bennyslakewood.com,Bagels;Breakfast & Brunch,yelp_3_8736,Skillman,,1901.0,dallas
houlihan’s,"5225 Belt Line Rd Ste 220,Dallas",75254.0,(972) 386-0689,houlihans.com,Bars;American (New),yelp_3_8737,Belt Line,,5225.0,dallas
fajita pete’s,"6090 Campbell Rd Ste 124,Dallas",75248.0,(972) 818-3900,fajitapetes.com,Mexican,yelp_3_8738,Campbell,,6090.0,dallas
gorditas los comales,"13247 Montfort Dr Ste 100,Dallas",75240.0,(972) 385-2455,,Mexican,yelp_3_8739,Montfort,,13247.0,dallas
the dream cafe,"5100 Belt Line Rd Ste 732,Dallas",75254.0,(972) 503-7326,thedreamcafe.com,Breakfast & Brunch;American (New),yelp_3_8740,Belt Line,,5100.0,dallas
pluckers wing bar,"5500 Greenville Ave Ste 406,Dallas",75206.0,(214) 363-9464,pluckers.net,Chicken Wings;American (Traditional),yelp_3_8742,Greenville,,5500.0,dallas
bread winners cafe and bakery,"8687 N Central Expy Ste 1608,Dallas",75225.0,(469) 232-9798,breadwinnerscafe.com,Bakeries;American (New);Breakfast & Brunch,yelp_3_8744,Central,N,8687.0,dallas
front room tavern,"6101 Hillcrest Ave,Dallas",75205.0,(214) 219-8282,frontroomdallas.com,American (New),yelp_3_8748,Hillcrest,,6101.0,dallas
gonzales mexican food restaurant,"8121 Bruton Rd,Dallas",75217.0,(214) 381-9107,gonzalezrestaurant.com,Mexican;Tex-Mex,yelp_3_8749,Bruton,,8121.0,dallas
india palace restaurant & bar,"12817 Preston Rd Ste 105,Dallas",75230.0,(972) 392-0190,indiapalacedallas.com,Indian,yelp_3_8752,Preston,,12817.0,dallas
rj mexican cuisine,"1701 N Market St,Dallas",75202.0,(214) 744-1420,rjmexicancuisine.com,Mexican;Venues & Event Spaces,yelp_3_8753,Market,N,1701.0,dallas
café salsera,"2610 Elm St,Dallas",75226.0,(469) 518-1500,cafesalsera.com,Latin American;Cafes,yelp_3_8754,Elm,,2610.0,dallas
texas land & cattle,"3130 Lemmon Ave.,Dallas",75204.0,(214) 526-4664,texaslandandcattle.com,Steakhouses;Seafood;American (Traditional),yelp_3_8755,Lemmon,,3130.0,dallas
razzoo’s,"13949 N Central Expy,Dallas",75243.0,(972) 235-3700,razzoos.com,Cajun/Creole;Seafood,yelp_3_8756,Central,N,13949.0,dallas
del frisco’s double eagle steak house,"5251 Spring Valley Rd,Dallas",75254.0,(972) 490-9000,delfriscos.com/dallas,Steakhouses,yelp_3_8757,Spring,,5251.0,dallas
la hanbat sul lung tang,"2257 Royal Ln Ste 101,Dallas",75229.0,(972) 484-2002,,Korean,yelp_3_8758,Royal,,2257.0,dallas
metro diner,"2316 W Davis St,Dallas",75208.0,(214) 943-7473,,Diners,yelp_3_8759,Davis,W,2316.0,dallas
moon wok,"8670 Skillman St,Dallas",75243.0,(214) 221-8888,moonwokdfw.com,Chinese,yelp_3_8760,Skillman,,8670.0,dallas
roma’s pizza and grill,"2555 Walnut Hill Ln Ste 500,Dallas",75229.0,(214) 350-0000,romaspizza-grill.com,Italian;Pizza;Sandwiches,yelp_3_8761,Walnut,,2555.0,dallas
two podners bar-b-q & seafood,"1441 Robert B Cullum Blvd,Dallas",75210.0,(214) 421-5387,twopodners.com,Barbeque,yelp_3_8762,Robert B Cullum,,1441.0,dallas
izmir deli,"3607 Greenville Ave,Dallas",75206.0,(214) 824-8484,cafeizmir.com/deli.html,Delis;Mediterranean;Sandwiches,yelp_3_8763,Greenville,,3607.0,dallas
the bistro,"The Adolphus 1321 Commerce St,Dallas",75202.0,(214) 742-8200,hoteladolphus.com,American (New),yelp_3_8765,The Adolphus 1321 Commerce,,-1.0,dallas
campisi’s restaurant,"1520 Elm St Ste 111,Dallas",75201.0,(214) 752-0141,campisis.us,Italian;Pizza,yelp_3_8767,Elm,,1520.0,dallas
dunston’s steak house,"5423 W Lovers Ln,Dallas",75209.0,(214) 352-8320,dunstonssteakhouse.com/lovers…,Steakhouses;Bars,yelp_3_8769,Lovers,W,5423.0,dallas
cafe express,"5307 E Mockingbird Ln,Dallas",75206.0,(214) 841-9444,cafe-express.com,Sandwiches;Mexican,yelp_3_8770,Mockingbird,E,5307.0,dallas
emilio’s cafe,"2006 S. Ervay,Dallas",75215.0,(214) 928-7621,,Mexican,yelp_3_8771,Ervay,S,2006.0,dallas
humperdinks restaurant & brewpub,"6050 Greenville Ave,Dallas",75206.0,(214) 368-1203,humperdinks.com,American (Traditional);Breakfast & Brunch;Mexican,yelp_3_8773,Greenville,,6050.0,dallas
dodies new orleans seafood cafe,"2129 Greenville Ave,Dallas",75206.0,(214) 821-8890,dodiesgreenville.com/about_us…,Cajun/Creole,yelp_3_8774,Greenville,,2129.0,dallas
el paisa,"10091 Harry Hines Blvd,Dallas",75220.0,(214) 366-9789,elpaisacocina.com,Mexican,yelp_3_8776,Harry Hines,,10091.0,dallas
smashburger,"5319 E Mockingbird Ln Ste 120,Dallas",75206.0,(214) 865-7720,smashburger.com,Burgers,yelp_3_8777,Mockingbird,E,5319.0,dallas
palomino restaurant & bar,"The Crescent Atrium 500 Crescent Ct Ste 165,Dallas",75201.0,(214) 999-1222,palomino.com,American (New);Mediterranean,yelp_3_8778,The,,-1.0,dallas
fuzzy’s taco shop,"4740 W Mockingbird Ln Ste 101,Dallas",75209.0,(214) 352-8226,fuzzystacoshop.com,Tex-Mex;Mexican,yelp_3_8779,Mockingbird,W,4740.0,dallas
barbec’s,"8949 Garland Rd,Dallas",75218.0,(214) 321-5597,,Breakfast & Brunch;American (Traditional),yelp_3_8780,Garland,,8949.0,dallas
penne pomodoro,"1924 Abrams Pkwy,Dallas",75214.0,(214) 826-6075,pennepomodoro.com,Italian;Breakfast & Brunch,yelp_3_8781,Abrams,,1924.0,dallas
the hospitality sweet,"400 N Ervay Ste 175,Dallas",75201.0,(214) 999-6704,thehospitalitysweet.com,Cafes;Bakeries;Coffee & Tea,yelp_3_8782,Ervay,N,400.0,dallas
taqueria la tejanita,"6769B Abrams Rd,Dallas",75231.0,(214) 981-4594,,Mexican,yelp_3_8783,Abrams,,6769.0,dallas
aboca’s italian grill,"10455 N Central Expy Ste 118,Dallas",75231.0,(214) 346-1700,abocas.com,Italian;Sandwiches;Gelato,yelp_3_8784,Central,N,10455.0,dallas
baker’s ribs,"3033 Main St,Dallas",75226.0,(214) 748-5433,bakersribs.com,Barbeque;Breakfast & Brunch,yelp_3_8786,Main,,3033.0,dallas
dallas chop house,"1717 Main St,Dallas",75201.0,(214) 736-7300,dallaschophouse.com,Steakhouses,yelp_3_8787,Main,,1717.0,dallas
the original pancake house,"5220 Belt Line Rd,Dallas",75254.0,(972) 385-6468,ophdfw.com,Breakfast & Brunch,yelp_3_8788,Belt Line,,5220.0,dallas
porta di roma,"1623 Main St Ste 104,Dallas",75201.0,(214) 752-0855,portadiromarestaurant.com,Italian;Bars,yelp_3_8789,Main,,1623.0,dallas
penne pomodoro,"11661 Preston Rd Ste 143,Dallas",75230.0,(214) 368-3100,pennepomodoro.com,Italian;Pizza,yelp_3_8790,Preston,,11661.0,dallas
dragonfly,"Hotel ZaZa 2332 Leonard St,Dallas",75201.0,(214) 550-9500,hotelzaza.com/#dallas/dragonf…,American (New);Lounges,yelp_3_8792,Hotel Zaza 2332 Leonard,,-1.0,dallas
bj’s restaurant & brewhouse,"4901 Belt Line Rd.,Dallas",75254.0,(972) 392-4600,bjsrestaurants.com,American (New);Breweries;Pizza,yelp_3_8793,Belt Line,,4901.0,dallas
morton’s the steakhouse,"2222 McKinney Ave,Dallas",75201.0,(214) 741-2277,mortons.com,Steakhouses;American (Traditional),yelp_3_8794,Mckinney,,2222.0,dallas
cafe brazil,"2900 Greenville Ave,Dallas",75206.0,(214) 841-0900,cafebrazil.com,Brazilian;Breakfast & Brunch,yelp_3_8795,Greenville,,2900.0,dallas
d’vegan,"9780 Walnut St,Dallas",75243.0,(972) 437-3939,dvegan.com,Vietnamese;Vegan,yelp_3_8796,Walnut,,9780.0,dallas
shark’s fish & chicken,"9759 Forest Ln,Dallas",75243.0,(214) 575-2227,,Chicken Wings;Fish & Chips,yelp_3_8797,Forest,,9759.0,dallas
the blue fish,"18149 Dallas Pkwy,Dallas",75287.0,(972) 250-3474,thebluefishsushi.com,Japanese;Sushi Bars;Seafood,yelp_3_8798,Dallas,,18149.0,dallas
catrachito,"9458 Marsh Ln,Dallas",75220.0,(214) 613-5217,,Latin American;Caribbean,yelp_3_8799,Marsh,,9458.0,dallas
corner bakery cafe,"Plaza of the Americas 600 N Pearl St, Ste S100,Dallas",75201.0,(214) 969-0507,cornerbakerycafe.com,Breakfast & Brunch;Cafes,yelp_3_8800,Plaza Of The Americas 600 N Pearl,,-1.0,dallas
pappy’s old fashion hamburger,"1475 W Mockingbird Ln,Dallas",75247.0,(214) 678-0760,,Burgers,yelp_3_8802,Mockingbird,W,1475.0,dallas
dunston’s prime steak house,"8526 Harry Hines Blvd,Dallas",75235.0,(214) 637-3513,dunstonssteakhouse.com,Steakhouses,yelp_3_8803,Harry Hines,,8526.0,dallas
benedict’s,"4800 Belt Line Rd,Dallas",75254.0,(972) 490-0500,,Breakfast & Brunch,yelp_3_8804,Belt Line,,4800.0,dallas
cindi’s ny deli bakery & restaurant,"7522 Campbell Rd Ste 117,Dallas",75248.0,(972) 248-0608,cindisnydeli.com,Delis;Bakeries,yelp_3_8805,Campbell,,7522.0,dallas
i luv pho,"7927 Forest Ln Ste B,Dallas",75230.0,(972) 392-2272,iluvpho.com,Vietnamese,yelp_3_8806,Forest,,7927.0,dallas
sonny bryan’s smokehouse,"302 N Market St,Dallas",75202.0,(214) 744-1610,sonnybryans.com,Barbeque,yelp_3_8808,Market,N,302.0,dallas
ginger thai cuisine,"3797 Forest Lane Suite 107A,Dallas",75244.0,(972) 481-1230,gingerthai.net,Thai,yelp_3_8810,Forest,,3797.0,dallas
tops seafood and burgers,"418 S Ervay St,Dallas",75201.0,(214) 761-0603,,Seafood;Burgers,yelp_3_8813,Ervay,S,418.0,dallas
mutts canine cantina,"2889 Cityplace West Blvd,Dallas",75204.0,(214) 377-8723,muttscantina.com,American (Traditional);Dog Parks,yelp_3_8814,Cityplace West,,2889.0,dallas
mi cocina,"7201 Skillman St,Dallas",75231.0,(214) 503-6426,micocinarestaurants.com,Mexican;Tex-Mex,yelp_3_8816,Skillman,,7201.0,dallas
tomorrow seafood,"3200 S Lancaster Rd,Dallas",75216.0,(214) 371-9003,,Seafood,yelp_3_8818,Lancaster,S,3200.0,dallas
so & so’s,"3309 Mckinney Ave,Dallas",75204.0,(214) 393-6473,soandsosdallas.com,American (New);Pizza;Bars,yelp_3_8824,Mckinney,,3309.0,dallas
red curry thai cuisine,"3628 Frankford Rd Ste 255,Dallas",75287.0,(972) 820-7775,redcurrydallas.com,Thai,yelp_3_8826,Frankford,,3628.0,dallas
ronnies catfish & more,"2538 S 2nd Ave,Dallas",75210.0,(214) 421-1995,ronniescatfishandmore.net/Loc…,Seafood,yelp_3_8827,2Nd,S,2538.0,dallas
bo’s spuds & burgers,"12895 Josey Ln Ste 203,Dallas",75234.0,(972) 243-7783,,Sandwiches;Burgers,yelp_3_8828,Josey,,12895.0,dallas
shuck-n jive,"5315 Greenville Ave Ste 100,Dallas",75206.0,(214) 369-9471,,Seafood,yelp_3_8829,Greenville,,5315.0,dallas
charco broiler steak house,"413 W Jefferson Blvd,Dallas",75208.0,(214) 942-6806,charcodallas.com,Steakhouses,yelp_3_8831,Jefferson,W,413.0,dallas
rocco’s uptown pizza & pasta,"2717 Howell St Ste A,Dallas",75204.0,(214) 871-9207,roccosuptown.com,Pizza;Italian,yelp_3_8832,Howell,,2717.0,dallas
lover’s pizza and pasta,"6434 E Mockingbird Ln Ste 113,Dallas",75214.0,(214) 823-2262,loverspizzeria.com,Pizza,yelp_3_8835,Mockingbird,E,6434.0,dallas
little katana sushi bar,"Galleria Mall 13350 Dallas Pkwy, Level 1,Dallas",75240.0,(972) 991-1122,,Sushi Bars,yelp_3_8836,Galleria,,-1.0,dallas
maguire’s,"17552 Dallas Pkwy,Dallas",75287.0,(972) 818-0068,maguiresdallas.com,American (New);Wine Bars,yelp_3_8838,Dallas,,17552.0,dallas
the eberhard,"2107 N Henderson Ave,Dallas",75206.0,(214) 821-1100,theeberhard.com,American (New);Sports Bars,yelp_3_8839,Henderson,N,2107.0,dallas
rockfish seafood grill,"11611 Preston Rd Ste 153,Dallas",75230.0,(214) 363-7722,rockfish.com,Seafood,yelp_3_8840,Preston,,11611.0,dallas
mercado juarez,"1901 W Northwest Hwy,Dallas",75220.0,(972) 556-0796,mercadojuarez.com,Tex-Mex;Mexican,yelp_3_8842,Northwest,W,1901.0,dallas
restaurant monterrey,"11255 Garland Rd Ste 1400,Dallas",75218.0,(214) 321-2278,,Mexican,yelp_3_8843,Garland,,11255.0,dallas
rock & roll sushi,"6109 Berkshire Ln,Dallas",75225.0,(214) 987-1966,rockandrollsushi.com,Sushi Bars,yelp_3_8844,Berkshire,,6109.0,dallas
la estrella restaurant & bar,"4246 Harry Hines Blvd,Dallas",75235.0,(214) 599-8718,,Mexican,yelp_3_8845,Harry Hines,,4246.0,dallas
babb bros bbq,"3015 Gulden Ln Ste 105,Dallas",75212.0,(214) 745-2224,babbbrothers.com,Barbeque,yelp_3_8847,Gulden,,3015.0,dallas
sushi maku,"17721 Dallas Pkwy Ste 100,Dallas",75287.0,(972) 248-4300,sushimaku.modoo.at,Sushi Bars,yelp_3_8848,Dallas,,17721.0,dallas
tropical smoothie cafe,"4560 W Mockingbird Ln,Dallas",75209.0,(214) 351-7037,tropicalsmoothie.com,Juice Bars & Smoothies;Sandwiches,yelp_3_8850,Mockingbird,W,4560.0,dallas
asian thai 2 go,"9191 Forest Ln Ste 3,Dallas",75243.0,(972) 235-3038,thai2goonline.com,Thai,yelp_3_8851,Forest,,9191.0,dallas
chicken and rice,"2920 W Northwest Hwy,Dallas",75220.0,(214) 357-7494,originalcnr.com/index.html,Asian Fusion,yelp_3_8852,Northwest,W,2920.0,dallas
el jordan cafe,"416 N Bishop Ave,Dallas",75208.0,(214) 941-4451,,Tex-Mex;Breakfast & Brunch,yelp_3_8853,Bishop,N,416.0,dallas
cook hall,"W Dallas - Victory 2440 Victory Park Ln,Dallas",75219.0,(214) 397-4111,cookhalldallas.com,American (New),yelp_3_8855,Dallas - Victory 2440 Victory,W,-1.0,dallas
p.f. chang’s,"8687 North Central Expressway Ste 225,Dallas",75225.0,(214) 265-8669,pfchangs.com,Chinese;Asian Fusion;Gluten-Free,yelp_3_8861,Central,N,8687.0,dallas
pho chau restaurant,"1640 W Mockingbird Ln,Dallas",75235.0,(214) 678-9600,,Vietnamese,yelp_3_8862,Mockingbird,W,1640.0,dallas
taza grill,"12817 Preston Rd Ste 115,Dallas",75230.0,(972) 934-9767,tazagrilldallas.com,Mediterranean;Greek,yelp_3_8864,Preston,,12817.0,dallas
don pepe’s,"3416 N Hampton Rd,Dallas",75212.0,(214) 630-8680,,Mexican,yelp_3_8866,Hampton,N,3416.0,dallas
the pizza house,"900 S Corinth St Rd,Dallas",75203.0,(214) 948-8100,,Pizza,yelp_3_8867,Corinth,S,900.0,dallas
rusty taco,"12050 Inwood Rd Ste 110,Dallas",75244.0,(214) 462-7974,rustytaco.com,Tex-Mex;Mexican,yelp_3_8871,Inwood,,12050.0,dallas
formosa express,"5405 N Jim Miller Rd,Dallas",75227.0,(214) 275-4314,formosaexpress.com,Chinese;Asian Fusion;Diners,yelp_3_8873,Jim Miller,N,5405.0,dallas
restaurant el padrino,"408 W Jefferson Blvd,Dallas",75208.0,(214) 943-3993,,Mexican,yelp_3_8876,Jefferson,W,408.0,dallas
mama mia pizza & pasta,"2935 Elm St,Dallas",75226.0,(214) 744-6262,,Italian;Food Delivery Services;Pizza,yelp_3_8881,Elm,,2935.0,dallas
wok n go,"3260 Irving Blvd Ste 300,Dallas",75247.0,(214) 951-9000,,Chinese,yelp_3_8882,Irving,,3260.0,dallas
best thai diner,"9170 Lyndon B Johnson Fwy,Dallas",75243.0,(972) 677-7360,bestthai.com,Thai;Vegetarian,yelp_3_8884,Lyndon B Johnson,,9170.0,dallas
sĒr steak & spirits,"2201 N Stemmons Fwy 27th Fl,Dallas",75207.0,(214) 761-7479,sersteak.com,Seafood;Steakhouses;Wine Bars,yelp_3_8888,Stemmons,N,2201.0,dallas
flaming buffet,"11722 Marsh Ln,Dallas",75229.0,(214) 352-2800,,Buffets;Chinese,yelp_3_8890,Marsh,,11722.0,dallas
chubby’s,"11331 E NW Hwy,Dallas",75238.0,(214) 348-6065,eatatchubbys.com,American (Traditional),yelp_3_8891,Nw,E,11331.0,dallas
sonny bryan’s smokehouse,"325 N St Paul St Ste C4,Dallas",75201.0,(214) 979-0102,sonnybryans.com,Barbeque,yelp_3_8892,St Paul,N,325.0,dallas
the kitchen cafe,"17370 Preston Rd Ste 415,Dallas",75252.0,(972) 818-3400,kitchencafedallas.com,Cafes;American (Traditional);Sandwiches,yelp_3_8893,Preston,,17370.0,dallas
arif cafe,"8367 Park Ln,Dallas",75231.0,(469) 232-9977,,Ethiopian,yelp_3_8896,Park,,8367.0,dallas
thairrific,"4000 Cedar Springs Rd Ste E,Dallas",75219.0,(972) 241-2412,thairrific.com,Thai,yelp_3_8898,Cedar,,4000.0,dallas
canary by gorji,"5100 Belt Line Rd Ste 402,Dallas",75254.0,(972) 503-7080,canarybygorji.com,Seafood;Steakhouses;Mediterranean,yelp_3_8900,Belt Line,,5100.0,dallas
coffee house café,"6150 Frankford Rd,Dallas",75252.0,(972) 232-2333,coffeehousecafe.com,Cafes;Breakfast & Brunch,yelp_3_8901,Frankford,,6150.0,dallas
corner bakery cafe,"11700 Preston Rd,Dallas",75230.0,(214) 891-1690,,Bakeries;Breakfast & Brunch;Sandwiches,yelp_3_8902,Preston,,11700.0,dallas
the french room,"The Adolphus Hotel 1321 Commerce St,Dallas",75202.0,(214) 742-8200,hoteladolphus.com/dining/the-…,French,yelp_3_8903,The Adolphus Hotel 1321 Commerce,,-1.0,dallas
sushiyaa,"1700 Pacific Ave Ste C111,Dallas",75201.0,(214) 220-1200,sushiyaa.com,Sushi Bars;Japanese;Cafeteria,yelp_3_8906,Pacific,,1700.0,dallas
sushi time,"1638 W Mockingbird Ln,Dallas",75235.0,(214) 951-0660,,Sushi Bars;Japanese,yelp_3_8909,Mockingbird,W,1638.0,dallas
mi cocina,"6332 La Vista Dr,Dallas",75214.0,(214) 824-6246,micocinarestaurants.com,Tex-Mex;Mexican,yelp_3_8910,La,,6332.0,dallas
uptown thai,"2831 N Henderson Ave,Dallas",75206.0,(469) 334-0434,,Thai,yelp_3_8911,Henderson,N,2831.0,dallas
freshii,"1412 Main St Ste 101,Dallas",75202.0,(214) 748-6000,freshii.com/us,Salad;Breakfast & Brunch;Gluten-Free,yelp_3_8912,Main,,1412.0,dallas
sushi axiom,"5225 Beltline Rd Ste 240,Dallas",75254.0,(972) 233-0003,sushi-axiom.com,Sushi Bars;Asian Fusion,yelp_3_8916,Beltline,,5225.0,dallas
cuquita’s,"8076 Spring Valley Rd,Dallas",75240.0,(214) 575-3188,,Tex-Mex;Mexican,yelp_3_8917,Spring,,8076.0,dallas
el paisano,"305 S Carroll Ave,Dallas",75226.0,(214) 824-5758,,Mexican,yelp_3_8920,Carroll,S,305.0,dallas
pyramid restaurant,"1717 North Akard Street,Dallas",75201.0,(214) 720-5249,fairmont.com/dallas/dining/py…,American (New),yelp_3_8922,Akard,N,1717.0,dallas
the san francisco rose,"3024 Greenville Ave,Dallas",75206.0,(214) 826-2020,sanfranciscorose.com,American (Traditional);Sports Bars,yelp_3_8923,Greenville,,3024.0,dallas
keller’s hamburgers,"10226 Garland Rd,Dallas",75218.0,(214) 319-6060,,Burgers,yelp_3_8924,Garland,,10226.0,dallas
tortas el rincon del df,"2630 Walnut Hill Ln,Dallas",75229.0,(214) 350-0381,elrincondeldf.com,Mexican;Latin American,yelp_3_8930,Walnut,,2630.0,dallas
texas de brazil,"2727 Cedar Springs Rd,Dallas",75201.0,(214) 720-1414,texasdebrazil.com/locations/t…,Brazilian;Steakhouses,yelp_3_8931,Cedar,,2727.0,dallas
ny pizza palace,"5403 Arapaho Rd,Dallas",75248.0,(972) 392-9222,nypizzaaddison.com,Pizza;Italian,yelp_3_8935,Arapaho,,5403.0,dallas
oliver’s eatery,"4727 Frankford Rd Ste 373,Dallas",75287.0,(972) 818-5445,oliverseatery.com,Delis;American (New);Sandwiches,yelp_3_8941,Frankford,,4727.0,dallas
primo’s tex mex grille,"1400 Hi Line Dr,Dallas",75207.0,(214) 390-7671,,Bars;Tex-Mex,yelp_3_8943,Hi Line,,1400.0,dallas
birrieria aguinaga,"2829 W Northwest Hwy,Dallas",75220.0,(214) 353-2773,,Mexican,yelp_3_8944,Northwest,W,2829.0,dallas
big mama’s chicken and waffles,"2737 Hatcher St,Dallas",75215.0,(469) 726-2384,bigmamaschickenandwaffles.com,Chicken Wings,yelp_3_8945,Hatcher,,2737.0,dallas
zoes kitchen,"8018 Park Ln Ste 100,Dallas",75231.0,(469) 232-9203,zoeskitchen.com,Desserts;Salad;Sandwiches,yelp_3_8946,Park,,8018.0,dallas
back a yard,"80 N Market St,San Jose",95113.0,(408) 294-8626,backayard.net,Caribbean,yelp_3_8949,Market,N,80.0,san jose
the table,"1110 Willow St,San Jose",95125.0,(408) 638-7911,thetablesj.com,American (New);Breakfast & Brunch,yelp_3_8952,Willow,,1110.0,san jose
mavericks mexican grill,"1111 Meridian Ave,San Jose",95125.0,(408) 440-2468,mavsmexgrill.com,Seafood;Mexican;Latin American,yelp_3_8953,Meridian,,1111.0,san jose
smoking pig bbq,"1144 N 4th St,San Jose",95112.0,(408) 380-4784,smokingpigbbq.net,Barbeque;Southern;American (Traditional),yelp_3_8957,4Th,N,1144.0,san jose
maya’s cafe,"2616 Union Ave,San Jose",95124.0,(408) 559-8700,,Latin American,yelp_3_8958,Union,,2616.0,san jose
real kabob,"2982 Almaden Expy,San Jose",95125.0,(408) 265-4429,realkabob.com,Persian/Iranian,yelp_3_8959,Almaden,,2982.0,san jose
firehouse no. 1 gastropub,"69 N San Pedro St,San Jose",95110.0,(408) 287-6969,firehouse1.com,American (Traditional);Pubs;Gastropubs,yelp_3_8961,San Pedro,N,69.0,san jose
the city fish,"30 E Santa Clara St Ste 140,San Jose",95113.0,(408) 293-3474,,Seafood;Fish & Chips;Sandwiches,yelp_3_8963,Santa Clara,E,30.0,san jose
the joint eatery,"93 E Santa Clara St,San Jose",95113.0,(408) 297-2474,jointeatery.com,Burgers;Comfort Food;American (Traditional),yelp_3_8964,Santa Clara,E,93.0,san jose
bun bo hue an nam,"740 Story Rd Ste 3,San Jose",95122.0,(408) 993-1755,,Vietnamese,yelp_3_8965,Story,,740.0,san jose
hanul korean,"6041 Snell Ave,San Jose",95123.0,(408) 613-2760,,Korean,yelp_3_8966,Snell,,6041.0,san jose
chez sovan,"923 Oakland Rd,San Jose",95112.0,(408) 287-7619,,Cambodian,yelp_3_8967,Oakland,,923.0,san jose
souvlaki’s greek skewers,"577 W Alma Ave,San Jose",95125.0,(408) 289-1452,souvlakiskewers.com,Greek;Mediterranean,yelp_3_8968,Alma,W,577.0,san jose
antipasto’s by derose gourmet meat fish & deli,"3454 McKee Rd,San Jose",95127.0,(408) 251-5647,antipastosdeli.com,Delis,yelp_3_8972,Mckee,,3454.0,san jose
falafel’s drive in,"2301 Stevens Creek Blvd,San Jose",95128.0,(408) 294-7886,falafelsdrivein.com,Falafel,yelp_3_8974,Stevens,,2301.0,san jose
vn grill,"1085 E Brokaw Rd Ste 20,San Jose",95131.0,(408) 441-7900,vngrill.com,Vietnamese;Asian Fusion;Gluten-Free,yelp_3_8975,Brokaw,E,1085.0,san jose
gulzaar halal,"1880 W San Carlos St,San Jose",95128.0,(408) 292-2786,gulzaarhalaal.net,Middle Eastern;Indian;Pakistani,yelp_3_8976,San Carlos,W,1880.0,san jose
mariscos la costa,"4152 Monterey Hwy,San Jose",95111.0,(408) 224-3339,mariscoslacosta.net,Mexican;Seafood,yelp_3_8977,Monterey,,4152.0,san jose
santouka,"Mitsuwa Marketplace 675 Saratoga Ave,San Jose",95129.0,(408) 446-1101,santouka.co.jp,Ramen,yelp_3_8978,Mitsuwa Marketplace 675 Saratoga,,-1.0,san jose
creasian,"414 E William St Ste A,San Jose",95112.0,(408) 298-3788,creasiansj.com,Asian Fusion;Chinese;Sandwiches,yelp_3_8979,William,E,414.0,san jose
nick the greek,"143 W Santa Clara St,San Jose",95113.0,(408) 294-6425,nickthegreeksj.com,Greek,yelp_3_8980,Santa Clara,W,143.0,san jose
bertucelli’s la villa,"1319 Lincoln Ave,San Jose",95125.0,(408) 295-7851,wglavilla.com,Delis;Sandwiches,yelp_3_8981,Lincoln,,1319.0,san jose
a slice of new york,"3443 Stevens Creek Blvd,San Jose",95117.0,(408) 247-5423,aSliceOfNY.com,Pizza;Vegetarian,yelp_3_8983,Stevens,,3443.0,san jose
el patio restaurant cafe,"1635 Alum Rock Ave,San Jose",95116.0,(408) 272-7000,elpatiosanjose.com,Italian;Mexican;Burgers,yelp_3_8984,Alum Rock,,1635.0,san jose
caguamas tacos y mariscos,"1289 S First St,San Jose",95110.0,(408) 975-6648,,Mexican,yelp_3_8985,First,S,1289.0,san jose
bravo! house of enchiladas,"1075 Tully Rd Unit H,San Jose",95122.0,(408) 294-2958,,Mexican,yelp_3_8987,Tully,,1075.0,san jose
gombei japanese restaurant,"193 Jackson St,San Jose",95112.0,(408) 279-4311,gombei.com,Japanese,yelp_3_8989,Jackson,,193.0,san jose
sliders burgers,"1645 W San Carlos St,San Jose",95128.0,(408) 298-4340,,Burgers,yelp_3_8990,San Carlos,W,1645.0,san jose
freshly baked eatery,"152 N 3rd St Ste 101,San Jose",95113.0,(408) 298-9370,,Sandwiches;Food Stands;Delis,yelp_3_8991,3Rd,N,152.0,san jose
angelou’s mexican grill,"21 N 2nd St,San Jose",95113.0,(408) 971-2287,angelousmexicangrill.com,Mexican,yelp_3_8992,2Nd,N,21.0,san jose
opa!,"1100 Lincoln Ave,San Jose",95125.0,(408) 998-8704,opawillowglen.com,Mediterranean;Greek,yelp_3_8993,Lincoln,,1100.0,san jose
walia ethiopian cuisine,"2208 Business Cir,San Jose",95128.0,(408) 645-5001,waliaethiopian.com,Ethiopian;Gluten-Free,yelp_3_8994,Business,,2208.0,san jose
tu mero mole,"2041 Woodard Rd,San Jose",95124.0,(408) 369-9559,,Mexican,yelp_3_8995,Woodard,,2041.0,san jose
blue rock bbq,"3001 Meridian Ave,San Jose",95124.0,(408) 978-2583,bluerockbbq.com,Barbeque;Southern;Burgers,yelp_3_8996,Meridian,,3001.0,san jose
huong lan sandwich,"1655 Tully Rd,San Jose",95122.0,(408) 258-8868,,Vietnamese;Sandwiches,yelp_3_8997,Tully,,1655.0,san jose
grab a pita,"1597 Meridian Ave Unit D,San Jose",95125.0,(408) 264-4993,,Mediterranean;Halal,yelp_3_8999,Meridian,,1597.0,san jose
minato japanese restaurant,"617 N 6th St,San Jose",95112.0,(408) 998-9711,japantownsanjose.org/rest8.ht…,Japanese,yelp_3_9000,6Th,N,617.0,san jose
sweet mango,"1040 Willow St,San Jose",95125.0,(408) 293-2268,sweetmangosweet.com,Burmese;Chinese,yelp_3_9001,Willow,,1040.0,san jose
sj omogari korean restaurant,"154 Jackson St,San Jose",95112.0,(408) 288-8134,,Korean;Barbeque,yelp_3_9002,Jackson,,154.0,san jose
