name,phone,address,zip,cuisine,website,id,road_name,road_dir,road_number,city
Cafe Gecko,(972) 458-9884,5290 Belt Line RdSte 118,75254,Bars,,yelp_2_1422,Belt Line Rdste 118,,5290.0,
Taco Diner,(214) 696-4944,4011 Villanova St,75225,Mexican,,yelp_2_1423,Villanova,,4011.0,
45 Mint Vietnamese Bistro,(972) 387-4545,14902 Preston RdSte 512B,75254,Vietnamese,,yelp_2_1424,Preston Rdste 512B,,14902.0,
Noodle Nexus,(214) 871-7222,325 N St. Paul St,75201,Thai,,yelp_2_1425,St Paul,N,325.0,
In The Sack,(214) 646-3117,1700 Cedar Springs RdSte 120,75202,Sandwiches,,yelp_2_1429,Cedar,,1700.0,
Cigarz Bona Pizza,(214) 319-0055,7238 Gaston Ave,75214,Pizza,,yelp_2_1430,Gaston,,7238.0,
Resto Gastro Bistro,(214) 584-6747,"Trinity Groves3011 Gulden Ln, Ste 104",75212,American (New),,yelp_2_1431,Trinity,,-1.0,ste 104
Smashburger,(469) 341-3394,2222 McKinney Ave,75201,Burgers,,yelp_2_1432,Mckinney,,2222.0,
Original Italian Cafe,(214) 651-7000,115 S Field St,75202,Pizza,,yelp_2_1435,Field,S,115.0,
El Come Taco,(214) 821-3738,2513 N Fitzhugh Ave,75204,Mexican,,yelp_2_1437,Fitzhugh,N,2513.0,
Amore Italian Restaurant,(214) 739-0502,6931 Snider Plz,75205,"Italian,American (Traditional),Barbeque",,yelp_2_1438,Snider,,6931.0,
Mattito’s Tex-Mex,(214) 526-8181,3102 Oaklawn,75219,Tex-Mex,,yelp_2_1439,Oaklawn,,3102.0,
Royal Wok Chinese Restaurant,(972) 488-8282,2560 Royal LnSte 100,75229,Chinese,,yelp_2_1440,Royal Lnste 100,,2560.0,
Mai’s Vietnamese Restaurant,(214) 826-9887,4812 Bryan StSte 100,75204,Vietnamese,,yelp_2_1441,Bryan Stste 100,,4812.0,
Samson’s Gourmet Hot Dogs,(214) 468-4560,2615 Oak Lawn AveSte 104,75219,Hot Dogs,,yelp_2_1442,Oak Lawn Aveste 104,,2615.0,
Kenichi,(214) 871-8883,2400 Victory Park Ln,75219,Sushi Bars,,yelp_2_1444,Victory,,2400.0,
Big Al’s Smokehouse BBQ,(214) 350-2649,3317 Inwood Rd,75235,Barbeque,,yelp_2_1446,Inwood,,3317.0,
Gangnam Galbi,(972) 243-1818,2254 Royal LnSte 100,75229,Korean,,yelp_2_1449,Royal Lnste 100,,2254.0,
Fujiyama Sushi & Yakitori Bar,(972) 662-2885,18217 Midway RdSte 108,75287,Sushi Bars,,yelp_2_1452,Midway Rdste 108,,18217.0,
Qariah Lebanese Restaurant & Lounge,(214) 826-4444,1811 Greenville AveSte 145,75206,Middle Eastern,,yelp_2_1455,Greenville Aveste 145,,1811.0,
La Salsa Verde Taqueria,(214) 366-0999,2728 Community Dr,75220,Mexican,,yelp_2_1457,Community,,2728.0,
Crushcraft Thai Street Eats,(972) 677-7038,2800 Routh StSte 150,75201,Thai,,yelp_2_1459,Routh Stste 150,,2800.0,
Bob’s Steak & Chop House,(214) 528-9446,4300 Lemmon Ave,75219,Steakhouses,,yelp_2_1461,Lemmon,,4300.0,
Highland Park Cafeteria,(214) 324-5000,1200 N Buckner Blvd,75218,Southern,,yelp_2_1462,Buckner,N,1200.0,
Cafe Express,(214) 352-2211,5600 W Lovers LnSte 109,75209,American (Traditional),,yelp_2_1463,Lovers Lnste 109,W,5600.0,
Salata,(214) 599-8507,3000 Blackburn St,75204,Salad,,yelp_2_1464,Blackburn,,3000.0,
Masala Wok,(469) 232-9390,6106 Luther Ln,75222,Indian,,yelp_2_1465,Luther,,6106.0,
Mi Cocina,(469) 533-5663,3699 McKinney Ave,75204,Mexican,,yelp_2_1467,Mckinney,,3699.0,
Howard Wang’s China Grill,(214) 366-1606,4343 W Northwest HwySuite 345,75220,Chinese,,yelp_2_1468,Northwest Hwysuite 345,W,4343.0,
In-N-Out Burger,(800) 786-1000,12909 Midway Rd,75244,Burgers,,yelp_2_1469,Midway,,12909.0,
Café Momentum,(214) 303-1234,1510 Pacific Ave,75201,American (New),,yelp_2_1470,Pacific,,1510.0,
The Original Pancake House,(214) 528-7215,2900 Lemmon AveSte 200,75204,Breakfast & Brunch,,yelp_2_1471,Lemmon Aveste 200,,2900.0,
Cafe Express,(214) 999-9444,3230 McKinney Ave,75204,American (New),,yelp_2_1473,Mckinney,,3230.0,
Campisis,(214) 350-2595,5405 W Lovers Ln,75209,Italian,,yelp_2_1474,Lovers,W,5405.0,
Buzzbrews Kitchen,(214) 370-5815,5815 Live Oak StSte 102,75214,Breakfast & Brunch,,yelp_2_1476,Live Oak Stste 102,,5815.0,
Reikyu Sushi & Bar,(214) 823-3772,5321 E Mockingbird LnSte 200,75206,Sushi Bars,,yelp_2_1477,Mockingbird Lnste 200,E,5321.0,
Naga Thai Kitchen & Bar,(214) 953-0023,665 High Market St,75219,Thai,,yelp_2_1483,High Market,,665.0,
Dough Bro’s Italian Kitchen,(469) 248-0058,5181 Keller Springs RdSte 101,75248,Pizza,,yelp_2_1485,Keller,,5181.0,
Mr Sushi Japanese Restaurant,(972) 385-0168,4860 Belt Line Rd,75254,Japanese,,yelp_2_1487,Belt Line,,4860.0,
Natalie’s Restaurant,(214) 739-0362,5940 Royal Ln,75230,American (New),,yelp_2_1488,Royal,,5940.0,
Kalachandji’s,(214) 821-1048,5430 Gurley Ave,75223,Vegetarian,,yelp_2_1490,Gurley,,5430.0,
Italia Express,(214) 521-3300,4000 Cedar Springs Rd,75219,Italian,,yelp_2_1491,Cedar,,4000.0,
Thai Opal,(214) 553-5956,6300 Skillman StSte 156,75231,Thai,,yelp_2_1492,Skillman Stste 156,,6300.0,
Bubba’s Cooks Country,(214) 373-6527,6617 Hillcrest Ave,75205,American (Traditional),,yelp_2_1493,Hillcrest,,6617.0,
ONE90 Smoked Meats,(214) 346-3287,10240 East Northwest Hwy,75238,Butcher,,yelp_2_1494,Northwest,E,10240.0,
Lark On the Park,(214) 855-5275,2015 Woodall Rodgers Fwy,75201,Diners,,yelp_2_1495,Woodall Rodgers,,2015.0,
Mad Hatter Cafe,(214) 954-9900,400 N St. Paul StSte 120,75201,Cafes,,yelp_2_1496,St Paul Stste 120,N,400.0,
Aloha Hawaiian Barbecue,(214) 521-8868,5610 Lemmon AveSte A1,75209,Barbeque,,yelp_2_1498,Lemmon Aveste A 1,,5610.0,
Off the Bone Barbeque,(214) 565-9551,1734 S Lamar St,75215,Barbeque,,yelp_2_1500,Lamar,S,1734.0,
Wabi House,(469) 779-6474,1802 Greenville AveSte 100,75206,Ramen,,yelp_2_1501,Greenville Aveste 100,,1802.0,
Hattie’s Restaurant,(214) 942-7400,418 N Bishop Ave,75208,Southern,,yelp_2_1502,Bishop,N,418.0,
Si Lom,(214) 780-0983,3300 Oak Lawn AveSte 110,75219,Thai,,yelp_2_1504,Oak Lawn Aveste 110,,3300.0,
Neighborhood Services,(972) 789-9639,5100 Beltline RdSte 795,75254,American (New),,yelp_2_1506,Beltline Rdste 795,,5100.0,
Green House Market,(214) 809-5977,8687 N Central Expy,75225,American (New),,yelp_2_1508,Central,N,8687.0,
Hillstone Restaurant,(214) 691-8991,8300 A Preston Rd,75225,American (New),,yelp_2_1512,A Preston,,8300.0,
Cane Rosso,(214) 741-1188,2612 Commerce St,75226,Pizza,,yelp_2_1514,Commerce,,2612.0,
Monkey King Noodle Co.,(469) 206-3658,3014 Main St,75226,Chinese,,yelp_2_1515,Main,,3014.0,
Meddlesome Moth,(214) 628-7900,1621 Oak Lawn Ave,75207,Bars,,yelp_2_1516,Oak Lawn,,1621.0,
Khao Soi By Inthanon Thai,(323) 464-1790,5907 Hollywood Blvd,90028,Thai,,yelp_2_1519,Hollywood,,5907.0,
Open Sesame,(323) 525-1698,7458 Beverly Blvd,90036,Mediterranean,,yelp_2_1520,Beverly,,7458.0,
The Hart & The Hunter,(323) 424-3055,7950 Melrose Ave,90048,American (New),,yelp_2_1521,Melrose,,7950.0,
Birch,(323) 960-3369,1634 N Cahuenga Blvd,90028,American (New),,yelp_2_1525,Cahuenga,N,1634.0,
Food Fair by Diego,(323) 933-9314,7825 Beverly Blvd,90036,American (New),,yelp_2_1526,Beverly,,7825.0,
Smoke’s Poutinerie,(323) 745-0267,1552 N Cahuenga Blvd,90028,Poutineries,,yelp_2_1531,Cahuenga,N,1552.0,
Osteria La Buca,(323) 462-1900,5210 Melrose Ave,90038,Italian,,yelp_2_1533,Melrose,,5210.0,
Daikokuya,(213) 626-1680,327 E 1st St,90012,"Ramen,Japanese,Japanese,Japanese,Japanese,Japanese",,yelp_2_1536,1St,E,327.0,
Guelaguetza Restaurante,(213) 427-0608,3014 W Olympic Blvd,90006,Mexican,,yelp_2_1539,Olympic,W,3014.0,
Summer Buffalo,(323) 938-8808,7275 Melrose Ave,90046,Thai,,yelp_2_1541,Melrose,,7275.0,
Marugame Monzo,(213) 346-9762,329 E 1st St,90012,Japanese,,yelp_2_1543,1St,E,329.0,
Myung Dong Kyoja,(213) 385-7789,3630 Wilshire Blvd,90010,Korean,,yelp_2_1544,Wilshire,,3630.0,
La Cevicheria,(323) 732-1253,3809 W Pico Blvd,90019,Seafood,,yelp_2_1546,Pico,W,3809.0,
Silverlake Ramen,(323) 660-8100,2927 W Sunset Blvd,90026,Ramen,,yelp_2_1548,Sunset,W,2927.0,
The Black Sheep,(213) 689-5022,126 E 6th St,90013,Asian Fusion,,yelp_2_1549,6Th,E,126.0,
Blue Cow Kitchen,(213) 621-2249,350 S Grand Ave,90071,American (New),,yelp_2_1550,Grand,S,350.0,
The Boiling Crab,(213) 389-2722,3377 Wilshire BlvdSte 115,90010,Seafood,,yelp_2_1552,Wilshire Blvdste 115,,3377.0,
Blu Jam Café,(323) 951-9191,7371 Melrose Ave,90046,"Breakfast & Brunch,Italian Restaurants,Korean Restaurants,Spanish Restaurants",,yelp_2_1553,Melrose,,7371.0,
Jun Won Restaurant,(213) 383-8855,3100 W 8th StSte 101,90005,Korean,,yelp_2_1554,8Th,W,3100.0,
Little Beast Restaurant,(323) 341-5899,1496 Colorado Blvd,90041,American (New),,yelp_2_1556,Colorado,,1496.0,
Deli-In,(213) 388-3451,3456 1/2 Wilshire Blvd,90010,Delis,,yelp_2_1557,1/2 Wilshire,,3456.0,
Tatsu Ramen,(323) 747-1388,7111 Melrose Ave,90046,"Ramen,Ramen",,yelp_2_1558,Melrose,,7111.0,
The Kitchen,(323) 664-3663,4348 Fountain Ave,90029,American (New),,yelp_2_1560,Fountain,,4348.0,
Franco On Melrose,(323) 934-3390,6919 Melrose Ave,90038,Italian,,yelp_2_1561,Melrose,,6919.0,
Bento Man,(323) 733-5316,1500 S Western Ave,90006,Japanese,,yelp_2_1562,Western,S,1500.0,
Honey Bee’s House of Breakfast,(323) 731-7203,4715 W Adams Blvd,90016,Breakfast & Brunch,,yelp_2_1563,Adams,W,4715.0,
Kobawoo House,(213) 389-7300,698 S Vermont AveSte 109,90005,Korean,,yelp_2_1566,Vermont Aveste 109,S,698.0,
Yu Chun Chic Naeng Myun,(213) 382-3815,3185 W Olympic Blvd,90006,Korean,,yelp_2_1567,Olympic,W,3185.0,
Maré,(323) 592-3226,7465 Melrose Ave,90046,Seafood,,yelp_2_1569,Melrose,,7465.0,
Hiatus Urban Barbeque,(323) 879-9700,1292 S La Brea Ave,90019,Barbeque,,yelp_2_1571,La Brea,S,1292.0,
La Noche Buena Restaurant,(213) 628-2078,12 Olvera St,90012,Mexican,,yelp_2_1572,Olvera,,12.0,
Jacks N Joe,(213) 748-4565,2498 S Figueroa St,90007,Breakfast & Brunch,,yelp_2_1573,Figueroa,S,2498.0,
Forage,(323) 663-6885,3823 W Sunset Blvd,90026,American (New),,yelp_2_1576,Sunset,W,3823.0,
Pita Bar & Grill,(323) 653-9024,519 N Fairfax Ave,90036,Food,,yelp_2_1581,Fairfax,N,519.0,
The Hungry Pig,(213) 387-7787,2920 W Temple St,90026,Barbeque,,yelp_2_1582,Temple,W,2920.0,
Son of a Gun,(323) 782-9033,8370 W 3rd St,90048,Seafood,,yelp_2_1583,3Rd,W,8370.0,
Mendocino Farms,(323) 934-4261,175 S Fairfax AveSte B,90036,Sandwiches,,yelp_2_1584,Fairfax Aveste B,S,175.0,
I Panini Di Ambra,(323) 463-1200,5633 Hollywood Blvd,90028,Bakeries,,yelp_2_1589,Hollywood,,5633.0,
Trattoria Bella Roma,(310) 277-7662,1509 S Robertson Blvd,90035,Italian,,yelp_2_1591,Robertson,S,1509.0,
Kang Ho Dong Baekjeong,(213) 384-9678,3465 W 6th StSte 20,90020,"Korean,Korean",,yelp_2_1593,6Th,W,3465.0,
Masa of Echo Park,(213) 989-1558,1800 W Sunset Blvd,90026,American (New),,yelp_2_1595,Sunset,W,1800.0,
Myung In Dumplings,(213) 381-3568,3109 W Olympic BlvdSte B,90006,Korean,,yelp_2_1598,Olympic Blvdste B,W,3109.0,
The Golden State,(323) 782-8331,426 N Fairfax Ave,90036,Burgers,,yelp_2_1601,Fairfax,N,426.0,
Public School 213,(213) 622-4500,612 Flower St,90017,Bars,,yelp_2_1603,Flower,,612.0,
Taqueria Los Anaya,(323) 731-4070,4651 W Adams Blvd,90016,Mexican,,yelp_2_1604,Adams,W,4651.0,
Bao Dim Sum House,(323) 655-6556,8256 Beverly Blvd,90048,Dim Sum,,yelp_2_1605,Beverly,,8256.0,
Sopita,(323) 356-9224,3087 W Pico BlvdSte 9,90006,Korean,,yelp_2_1609,Pico Blvdste 9,W,3087.0,
Carousel Restaurant,(323) 660-8060,5112 Hollywood BlvdSte 107,90027,Armenian,,yelp_2_1611,Hollywood Blvdste 107,,5112.0,
Chunju Han-il Kwan,(213) 480-1799,3450 W 6th StSte 106,90020,Korean,,yelp_2_1614,6Th,W,3450.0,
Wurstküche,(213) 687-4444,800 E 3rd St,90013,Hot Dogs,,yelp_2_1617,3Rd,E,800.0,
Sushi by H,(323) 782-0547,480 S San Vicente Blvd,90048,Japanese,,yelp_2_1619,San Vicente,S,480.0,
Yang Chow,(213) 625-0811,819 N Broadway,90012,Chinese,,yelp_2_1620,Broadway,N,819.0,
Blue Window,(323) 203-0500,742-B N Highland Ave,90038,Korean,,yelp_2_1621,-B N Highland,,742.0,
Local Table,(213) 488-2654,800 S Figueroa StSte 103,90017,American (New),,yelp_2_1623,Figueroa Stste 103,S,800.0,
Cha Cha Cha,(323) 664-7723,656 N Virgil Ave,90004,Caribbean,,yelp_2_1625,Virgil,N,656.0,
Pine & Crane,(323) 668-1128,1521 Griffith Park Blvd,90026,Taiwanese,,yelp_2_1626,Griffith,,1521.0,
Spicy BBQ Restaurant,(323) 663-4211,5101 Santa Monica Blvd,90029,Barbeque,,yelp_2_1629,Santa Monica,,5101.0,
Badmaash,(213) 221-7466,108 W 2nd StSte 104,90012,Indian,,yelp_2_1630,2Nd,W,108.0,
The Pikey,(323) 850-5400,7617 W Sunset Blvd,90046,British,,yelp_2_1631,Sunset,W,7617.0,
California Chicken Cafe,(323) 935-5877,6805 Melrose Ave,90038,American (New),,yelp_2_1633,Melrose,,6805.0,
Hae Ha Heng Thai Bistro,(213) 388-2407,301 S Western AveSte 209,90020,Thai,,yelp_2_1634,Western Aveste 209,S,301.0,
Totoraku,(310) 838-9881,10610 W Pico Blvd,90064,Japanese,,yelp_2_1635,Pico,W,10610.0,
DeSano Pizza Bakery,(323) 913-7000,4959 Santa Monica Blvd,90029,Pizza,,yelp_2_1636,Santa Monica,,4959.0,
Pa Ord Noodle,(323) 461-3945,5301 Sunset BlvdSte 8-9,90027,Thai,,yelp_2_1639,Sunset Blvdste 8-9,,5301.0,
Mario’s Peruvian & Seafood,(323) 466-4181,5786 Melrose Ave,90038,Seafood,,yelp_2_1643,Melrose,,5786.0,
The Cup,(213) 744-1233,3782 S Figueroa St,90007,Italian,,yelp_2_1644,Figueroa,S,3782.0,
Angelini Osteria,(323) 297-0070,7313 Beverly Blvd,90036,Italian,,yelp_2_1645,Beverly,,7313.0,
Seafood Express,(213) 483-2122,2122 Beverly Blvd,90057,Seafood,,yelp_2_1648,Beverly,,2122.0,
Roscoe’s House of Chicken & Waffles,(323) 466-7453,1514 N Gower St,90028,Southern,,yelp_2_1651,Gower,N,1514.0,
Prado Restaurant,(323) 467-3871,244 N Larchmont Blvd,90004,Caribbean,,yelp_2_1656,Larchmont,N,244.0,
Faith & Flower,(213) 239-0642,705 W 9th St,90015,American (New),,yelp_2_1658,9Th,W,705.0,
Community Los Feliz,(323) 913-0478,2044 Hillhurst Ave,90027,Sandwiches,,yelp_2_1660,Hillhurst,,2044.0,
Cooks County,(323) 653-8009,8009 Beverly Blvd,90048,American (New),,yelp_2_1661,Beverly,,8009.0,
The Little Door,(323) 951-1210,8164 W 3rd St,90048,French,,yelp_2_1662,3Rd,W,8164.0,
Picca,(310) 277-0133,9575 W Pico Blvd,90035,Peruvian,,yelp_2_1665,Pico,W,9575.0,
Mendocino Farms,(213) 627-3262,444 S Flower St,90071,Sandwiches,,yelp_2_1667,Flower,S,444.0,
Local,(323) 662-4740,2943 W Sunset Blvd,90026,Salad,,yelp_2_1668,Sunset,W,2943.0,
Osteria Mamma,(323) 284-7060,5732 Melrose Ave,90038,Italian,,yelp_2_1670,Melrose,,5732.0,
Boo’s Philly Cheesesteaks & Hoagies,(323) 661-1955,4501 Fountain Ave,90029,Cheesesteaks,,yelp_2_1674,Fountain,,4501.0,
Pollo A La Brasa Western,(213) 387-1531,764 S Western Ave,90005,Latin American,,yelp_2_1675,Western,S,764.0,
Gam Ja Gol,(213) 381-6446,3003 W Olympic BlvdSte 107,90006,Korean,,yelp_2_1677,Olympic Blvdste 107,W,3003.0,
Papa Cristo’s,(323) 737-2970,2771 W Pico Blvd,90006,"Greek,Caterers",,yelp_2_1682,Pico,W,2771.0,
Post & Beam,(323) 299-5599,3767 Santa Rosalia Dr,90008,Pizza,,yelp_2_1683,Santa Rosalia,,3767.0,
Craft,(310) 279-4180,10100 Constellation Blvd,90067,American (New),,yelp_2_1684,Constellation,,10100.0,
EVO Kitchen,(323) 375-3390,7950 Sunset BlvdSte 104,90046,American (New),,yelp_2_1687,Sunset Blvdste 104,,7950.0,
Isaan Station Thai Street Food,(323) 380-5126,125 N Western Ave,90004,Thai,,yelp_2_1688,Western,N,125.0,
Wirtshaus,(323) 931-9291,345 N La Brea Ave,90036,German,,yelp_2_1692,La Brea,N,345.0,
Hangari Bajirak Kalgooksoo,(213) 388-2326,3470 W 6th StSte 9,90020,Korean,,yelp_2_1693,6Th,W,3470.0,
Hae Jang Chon Korean BBQ Restaurant,(213) 389-8777,3821 W 6th St,90020,Korean,,yelp_2_1695,6Th,W,3821.0,
Ssam Korean BBQ,(323) 737-9292,1040 S Western Ave,90006,Barbeque,,yelp_2_1702,Western,S,1040.0,
Bludso’s Bar & Que,(323) 931-2583,609 N La Brea Ave,90036,Barbeque,,yelp_2_1703,La Brea,N,609.0,
Ttu Rak,(323) 960-0037,125 N Western Ave,90004,Korean,,yelp_2_1705,Western,N,125.0,
Andre’s Italian Restaurant,(323) 935-1246,6332 W 3rd St,90036,Italian,,yelp_2_1708,3Rd,W,6332.0,
Pizzeria Mozza,(323) 297-0101,641 N Highland Ave,90036,Pizza,,yelp_2_1710,Highland,N,641.0,
Seasalt Fish Grill,(213) 243-5700,812 W 7th St,90017,Seafood,,yelp_2_1711,7Th,W,812.0,
Square One Dining,(323) 661-1109,4854 Fountain Ave,90029,American (New),,yelp_2_1714,Fountain,,4854.0,
All’Acqua,(323) 663-3280,3280 Glendale Blvd,90039,Italian,,yelp_2_1718,Glendale,,3280.0,
Chi Spacca,(323) 297-1133,6610 Melrose Ave,90038,Italian,,yelp_2_1720,Melrose,,6610.0,
The Factory Kitchen,(213) 996-6000,1300 Factory PlSte 101,90013,Italian,,yelp_2_1730,Factory Plste 101,,1300.0,
Pace,(323) 654-8583,2100 Laurel Canyon Blvd,90046,"Italian,Farmers Market,Farmers Market",,yelp_2_1731,Laurel,,2100.0,
Hyperion Public,(323) 761-6440,2538 Hyperion Ave,90027,Gastropubs,,yelp_2_1732,Hyperion,,2538.0,
Elf Café,(213) 484-6829,2135 W Sunset Blvd,90026,Vegetarian,,yelp_2_1733,Sunset,W,2135.0,
PokiNometry,(323) 645-7730,6801 Hollywood BlvdSte 316,90028,Japanese,,yelp_2_1738,Hollywood Blvdste 316,,6801.0,
Jon & Vinny’s,(323) 334-3369,412 N Fairfax AveApt 12,90036,Italian,,yelp_2_1739,Fairfax Aveapt 12,N,412.0,
Versailles Restaurant,(310) 289-0392,1415 S La Cienega Blvd,90035,Cuban,,yelp_2_1740,La Cienega,S,1415.0,
Home Restaurant - Los Feliz,(323) 669-0211,1760 Hillhurst Ave,90027,Breakfast & Brunch,,yelp_2_1742,Hillhurst,,1760.0,
All’ Angolo Pizza & Pasta,(213) 368-7888,4050 W 3rd St,90020,Pizza,,yelp_2_1747,3Rd,W,4050.0,
Asian Fusion,(424) 298-8247,1710 S Robertson Blvd,90035,Asian Fusion,,yelp_2_1751,Robertson,S,1710.0,
Sushi Enya,(213) 626-3692,343 E 1st St,90012,Japanese,,yelp_2_1752,1St,E,343.0,
Eighth Street Soondae,(213) 487-0038,2703 W 8th St,90005,Korean,,yelp_2_1753,8Th,W,2703.0,
Ebaes,(213) 747-6888,2314 S Union Ave,90007,Tapas/Small Plates,,yelp_2_1755,Union,S,2314.0,
Wah’s Golden Hen,(323) 661-0093,709 N Virgil Ave,90029,Chinese,,yelp_2_1765,Virgil,N,709.0,
Mud Hen Tavern,(323) 203-0500,742 N Highland Ave,90028,Bars,,yelp_2_1766,Highland,N,742.0,
The Park’s Finest,(213) 481-2800,1267 W Temple St,90026,"Barbeque,Burgers,Gastropubs,Italian",,yelp_2_1767,Temple,W,1267.0,
Seoul Garden Restaurant,(213) 386-8477,1833 W Olympic Blvd,90006,Korean,,yelp_2_1768,Olympic,W,1833.0,
Del Rey Kitchen,(310) 822-7788,12740 Culver BlvdSte B,90066,Japanese,,yelp_2_1770,Culver Blvdste B,,12740.0,
Monarca Pasta & Grill,(323) 731-8149,2703 S Vermont Ave,90007,Italian,,yelp_2_1772,Vermont,S,2703.0,
Noshi Sushi,(323) 469-3458,4430 Beverly Blvd,90004,Sushi Bars,,yelp_2_1773,Beverly,,4430.0,
Western Doma Noodles,(323) 871-1955,429 N Western AveSte 10,90004,Korean,,yelp_2_1775,Western Aveste 10,N,429.0,
Nature’s Brew,(213) 741-9393,2316 S Union Ave,90007,Coffee & Tea,,yelp_2_1776,Union,S,2316.0,
Antequera De Oaxaca,(323) 466-1101,5200 Melrose Ave,90038,Mexican,,yelp_2_1780,Melrose,,5200.0,
Ruen Pair,(323) 466-0153,5257 Hollywood Blvd,90027,Thai,,yelp_2_1781,Hollywood,,5257.0,
Carlitos Gardel,(323) 655-0891,7963 Melrose Ave,90046,Argentine,,yelp_2_1784,Melrose,,7963.0,
fundamental LA,(310) 444-7581,1303 Westwood Blvd,90024,American (New),,yelp_2_1794,Westwood,,1303.0,
Santouka Ramen,(310) 391-1101,3760 S Centinela Ave,90066,Ramen,,yelp_2_1796,Centinela,S,3760.0,
Yang San Bak,(213) 365-9689,3601 W 6th St,90020,Korean,,yelp_2_1801,6Th,W,3601.0,
JINYA Ramen Bar,(323) 954-6477,5168 Wilshire Bld,90036,Ramen,,yelp_2_1803,Wilshire Bld,,5168.0,
California Gogi Grill,(213) 744-1910,3742 S Figueroa St,90007,Korean,,yelp_2_1804,Figueroa,S,3742.0,
Noodles,(213) 388-8988,539 S Western Ave,90020,Vietnamese,,yelp_2_1806,Western,S,539.0,
Blue Plate Oysterette,(323) 656-5474,8048 W 3rd St,90048,Seafood,,yelp_2_1807,3Rd,W,8048.0,
PINGTUNG Eat-in Market,(323) 866-1866,7455 Melrose Ave,90046,Dim Sum,,yelp_2_1809,Melrose,,7455.0,
M Grill,(213) 389-2770,3832 Wilshire BlvdSte 202,90010,Brazilian,,yelp_2_1810,Wilshire Blvdste 202,,3832.0,
Robata JINYA,(323) 653-8877,8050 West 3rd St,90048,Ramen,,yelp_2_1812,3Rd,W,8050.0,
Yuko Kitchen,(323) 933-4020,5484 Wilshire Blvd,90036,Japanese,,yelp_2_1815,Wilshire,,5484.0,
Osso DTLA,(213) 880-5999,901 E 1st St,90012,American (New),,yelp_2_1817,1St,E,901.0,
Froma on Melrose,(323) 653-3700,7960 Melrose Ave,90046,Specialty Food,,yelp_2_1819,Melrose,,7960.0,
Escala,(213) 387-1113,3451 W 6th St,90020,Colombian,,yelp_2_1823,6Th,W,3451.0,
Fiddler’s Bistro,(323) 931-8167,6009 W 3rd St,90036,Breakfast & Brunch,,yelp_2_1825,3Rd,W,6009.0,
Hotel Café,(323) 461-2040,1623 1/2 N Cahuenga Blvd,90028,Music Venues,,yelp_2_1827,1/2 N Cahuenga,,1623.0,
Luv2Eat Thai Bistro,(323) 498-5835,6660 W Sunset BlvdUnit P,90028,Thai,,yelp_2_1829,Sunset Blvdunit P,W,6660.0,
Shintaro Japanese Restaurant,(323) 882-6524,1900 N Highland AveSte 5,90068,Sushi Bars,,yelp_2_1830,Highland Aveste 5,N,1900.0,
Father’s Office,(310) 736-2224,3229 Helms Ave,90034,American (New),,yelp_2_1831,Helms,,3229.0,
Ostrich Farm,(213) 537-0657,1525 W Sunset Blvd,90026,American (Traditional),,yelp_2_1834,Sunset,W,1525.0,
Ham Ji Park,(213) 365-8773,3407 W 6th StSte 101C,90020,Korean,,yelp_2_1837,6Th,W,3407.0,
Blind Weasel,(323) 549-9488,850 S La Brea Ave,90036,Gastropubs,,yelp_2_1839,La Brea,S,850.0,
Dulan’s On Crenshaw,(323) 296-3034,4859 Crenshaw Blvd,90043,Soul Food,,yelp_2_1841,Crenshaw,,4859.0,
Sushi Ye,(213) 388-8283,244 S Oxford AveSte 4,90004,Sushi Bars,,yelp_2_1843,Oxford Aveste 4,S,244.0,
Road To Seoul,(323) 731-9292,1230 S Western Ave,90006,Korean,,yelp_2_1846,Western,S,1230.0,
Colori Kitchen,(213) 622-5950,429 W 8th St,90014,Italian,,yelp_2_1847,8Th,W,429.0,
The Morrison,(323) 667-1839,3179 Los Feliz Blvd,90039,Gastropubs,,yelp_2_1849,Los Feliz,,3179.0,
Shin-Sen-Gumi Hakata Ramen - Little Tokyo,(213) 687-7108,132 S Central Ave,90012,Ramen,,yelp_2_1851,Central,S,132.0,
Urth Caffé,(213) 797-4534,451 S Hewitt St,90013,Coffee & Tea,,yelp_2_1854,Hewitt,S,451.0,
Hinoki & The Bird,(310) 552-1200,10 W Century Dr,90067,American (New),,yelp_2_1857,Century,W,10.0,
Simplethings,(323) 592-3390,8310 W 3rd St,90048,Desserts,,yelp_2_1859,3Rd,W,8310.0,
Get Bbul,(213) 380-7070,3189 1/2 W Olympic Blvd,90006,Korean,,yelp_2_1861,1/2 W Olympic,,3189.0,
Wako Donkasu,(213) 387-9256,2904 W Olympic Blvd,90006,Korean,,yelp_2_1862,Olympic,W,2904.0,
Sopressata At Black Hogg,(323) 953-2820,2852 Sunset Blvd,90026,Sandwiches,,yelp_2_1863,Sunset,,2852.0,
Jaragua,(323) 661-1985,4493 Beverly Blvd,90004,Latin American,,yelp_2_1864,Beverly,,4493.0,
King Taco,(213) 384-8115,2020 W Pico Blvd,90006,Mexican,,yelp_2_1865,Pico,W,2020.0,
Monsieur Marcel,(323) 939-7792,Farmers Market6333 W 3rd St,90036,Specialty Food,,yelp_2_1867,Farmers Market 6333 W 3Rd,,-1.0,
Ohana Poké Co,(323) 953-2820,2852 W Sunset Blvd,90026,Hawaiian,,yelp_2_1869,Sunset,W,2852.0,
