source_id,target_id,pair_id,label,cosine_tfidf,road_dir_lev,road_dir_jaccard,road_dir_relaxed_jaccard,road_dir_overlap,road_dir_containment,road_dir_token_jaccard,cuisine_lev,cuisine_jaccard,cuisine_relaxed_jaccard,cuisine_overlap,cuisine_containment,cuisine_token_jaccard,city_lev,city_jaccard,city_relaxed_jaccard,city_overlap,city_containment,city_token_jaccard,road_number_sim,road_number_num_equal,name_lev,name_jaccard,name_relaxed_jaccard,name_overlap,name_containment,name_token_jaccard,address_lev,address_jaccard,address_relaxed_jaccard,address_overlap,address_containment,address_token_jaccard,website_lev,website_jaccard,website_relaxed_jaccard,website_overlap,website_containment,website_token_jaccard,road_name_lev,road_name_jaccard,road_name_relaxed_jaccard,road_name_overlap,road_name_containment,road_name_token_jaccard,zip_sim,zip_num_equal
yellow_pages_1_754,yelp_2_2038,yellow_pages_1_754-yelp_2_2038,False,0.014445604787728324,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.07862318840579707,0.125,0.125,-1.0,1.0,0.2916666666666667,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9453734671125975,0.0,0.6071428571428572,0.3333333333333333,0.3333333333333333,0.0,0.5,0.6666666666666667,0.25714285714285706,0.0,0.0,-1.0,0.0,0.22619047619047622,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06036437104295633,0.0
yellow_pages_1_2075,yelp_2_2038,yellow_pages_1_2075-yelp_2_2038,False,0.014039867759700776,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.04454022988505742,0.0,0.0,-1.0,1.0,0.2730263157894737,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9494611668524712,0.0,0.5357142857142857,0.4,0.4,0.0,0.6666666666666666,0.8333333333333334,0.30857142857142855,0.0,0.0,-1.0,0.0,0.34057971014492755,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2222222222222222,0.0,0.0,0.0,0.75,0.33333333333333337,0.06035262471661984,0.0
yellow_pages_1_4252,yelp_2_2040,yellow_pages_1_4252-yelp_2_2040,True,0.768771530073651,1.0,1.0,1.0,1.0,1.0,1.0,0.06919642857142862,0.0,0.1,-1.0,0.8571428571428571,0.2730263157894737,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7346938775510203,0.6666666666666666,0.6666666666666666,-1.0,1.0,0.6990740740740741,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
yellow_pages_1_18353,yelp_2_2040,yellow_pages_1_18353-yelp_2_2040,False,0.029110467353080014,0.0,0.0,0.0,0.0,0.0,0.0,0.0827991452991453,0.0,0.0,-1.0,0.7142857142857143,0.2326388888888889,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8075808249721294,0.0,0.6,0.25,0.25,0.0,0.5,0.6666666666666667,0.14835164835164838,0.0,0.0,-1.0,0.0,0.12301587301587305,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.25,0.1428571428571429,0.8612289006613182,0.0
yellow_pages_1_12663,yelp_2_2040,yellow_pages_1_12663-yelp_2_2040,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047141119221411135,0.0,0.0,-1.0,0.8571428571428571,0.25625000000000003,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8303604607952434,0.0,0.16666666666666663,0.0,0.0,0.0,0.0,0.23529411764705888,0.25714285714285706,0.0,0.0,-1.0,0.0,0.1746031746031747,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16751435988394625,0.0
yellow_pages_1_27937,yelp_2_2040,yellow_pages_1_27937-yelp_2_2040,False,0.11668371824497373,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.057835820895522416,0.0,0.1111111111111111,-1.0,0.8571428571428571,0.2730263157894737,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8127090301003345,0.0,0.5555555555555556,0.5,0.5,0.0,0.6666666666666666,0.4444444444444444,0.1890756302521009,0.0,0.0,-1.0,0.0,0.2326388888888889,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1428571428571429,0.0,0.0,0.0,0.25,0.125,0.940046750378819,0.0
yellow_pages_1_2988,yelp_2_2040,yellow_pages_1_2988-yelp_2_2040,False,0.022333870705482536,1.0,1.0,1.0,1.0,1.0,1.0,0.06150793650793658,0.0,0.1,-1.0,0.8571428571428571,0.24107142857142855,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.822742474916388,0.0,0.4117647058823529,0.4,0.4,0.0,0.6666666666666666,0.5,0.3214285714285714,0.1111111111111111,0.1111111111111111,-1.0,0.25,0.16287878787878796,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999765073473271,0.0
yellow_pages_1_3752,yelp_2_2041,yellow_pages_1_3752-yelp_2_2041,True,0.722921910197237,1.0,1.0,1.0,1.0,1.0,1.0,0.09567901234567901,0.0,0.0,-1.0,0.8333333333333334,0.24999999999999994,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6685714285714286,0.6666666666666666,0.6666666666666666,-1.0,1.0,0.5666666666666667,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
yellow_pages_1_25892,yelp_2_2041,yellow_pages_1_25892-yelp_2_2041,False,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10392720306513412,0.0,0.0,-1.0,0.8333333333333334,0.24999999999999994,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8477517651430695,0.0,0.11764705882352944,0.125,0.125,0.0,0.25,0.375,0.2903225806451613,0.0,0.0,-1.0,0.0,0.3157894736842106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1428571428571429,0.0,0.0,0.0,0.3333333333333333,0.11111111111111116,0.8259429363466576,0.0
yellow_pages_1_7560,yelp_2_2041,yellow_pages_1_7560-yelp_2_2041,False,0.09463233456353137,1.0,1.0,1.0,1.0,1.0,1.0,0.09226190476190473,0.0,0.0,-1.0,1.0,0.24107142857142855,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7000371609067262,0.0,0.4117647058823529,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.46153846153846156,0.19047619047619047,0.125,0.125,-1.0,0.25,0.1746031746031747,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.125,0.0,0.0,0.0,0.6666666666666666,0.25,0.6542586306132757,0.0
yellow_pages_1_25851,yelp_2_2041,yellow_pages_1_25851-yelp_2_2041,False,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16145833333333334,0.0,0.0,-1.0,0.8333333333333334,0.2916666666666667,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.686807878112226,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.4375,0.33834586466165417,0.2857142857142857,0.2857142857142857,-1.0,0.5,0.45833333333333337,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.825684517167256,0.0
yellow_pages_1_17338,yelp_2_2041,yellow_pages_1_17338-yelp_2_2041,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35227272727272724,0.0,0.0,-1.0,0.5,0.25625000000000003,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9354143441099962,0.0,0.23529411764705888,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.5714285714285714,0.21428571428571425,0.0,0.0,-1.0,0.0,0.0579710144927537,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9413388462758272,0.0
yellow_pages_1_4762,yelp_2_2042,yellow_pages_1_4762-yelp_2_2042,True,0.863927251982754,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2001173708920188,0.14285714285714285,0.14285714285714285,-1.0,0.5,0.46875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6685714285714286,0.6,0.6,-1.0,1.0,0.7291666666666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
yellow_pages_1_13559,yelp_2_2042,yellow_pages_1_13559-yelp_2_2042,False,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16939890710382519,0.0,0.0,-1.0,0.0,0.3359375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9794871794871794,0.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.4,0.19780219780219782,0.14285714285714285,0.14285714285714285,-1.0,0.3333333333333333,0.29901960784313725,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16666666666666663,0.0,0.0,0.0,0.3333333333333333,0.1428571428571429,0.167103238462171,0.0
yellow_pages_1_17412,yelp_2_2042,yellow_pages_1_17412-yelp_2_2042,False,0.09073324727152787,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.14006024096385544,0.0,0.0,-1.0,0.0,0.3848684210526315,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9916759568933482,0.0,0.2857142857142857,0.4,0.4,0.0,0.6666666666666666,0.5882352941176471,0.3461538461538462,0.125,0.125,-1.0,0.3333333333333333,0.29583333333333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.33333333333333337,0.0,0.0,0.0,0.6,0.30000000000000004,0.9411509050544442,0.0
yellow_pages_1_26485,yelp_2_2042,yellow_pages_1_26485-yelp_2_2042,False,0.0972355891879543,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.24371069182389932,0.0,0.16666666666666666,-1.0,0.0,0.4375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9989966555183947,0.0,0.625,0.4,0.4,0.0,0.6666666666666666,0.625,0.37499999999999994,0.125,0.125,-1.0,0.3333333333333333,0.39062500000000006,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.4,0.2222222222222222,0.9401172283368376,0.0
yellow_pages_1_14717,yelp_2_2042,yellow_pages_1_14717-yelp_2_2042,False,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.14715189873417728,0.0,0.0,-1.0,0.0,0.35069444444444436,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9947231512448904,0.0,0.16666666666666663,0.0,0.0,0.0,0.0,0.6,0.25714285714285706,0.14285714285714285,0.14285714285714285,-1.0,0.3333333333333333,0.3229166666666667,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16666666666666663,0.0,0.0,0.0,0.3333333333333333,0.1428571428571429,0.1675730915156285,0.0
yellow_pages_1_3142,yelp_2_2044,yellow_pages_1_3142-yelp_2_2044,True,0.7200673219915725,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.12774725274725274,0.0,0.0,-1.0,0.0,0.44345238095238093,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.5909090909090908,0.4,0.4,0.0,0.6666666666666666,0.7333333333333334,0.7714285714285714,0.6,0.6,-1.0,1.0,0.7291666666666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
yellow_pages_1_9529,yelp_2_2044,yellow_pages_1_9529-yelp_2_2044,False,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2583333333333333,0.0,0.0,-1.0,0.0,0.2326388888888889,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9736900780379041,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.6,0.25714285714285706,0.0,0.0,-1.0,0.0,0.35000000000000003,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4,0.0,0.0,0.0,0.8571428571428571,0.6666666666666667,0.8471685480366016,0.0
yellow_pages_1_9768,yelp_2_2044,yellow_pages_1_9768-yelp_2_2044,False,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10501355013550136,0.0,0.0,-1.0,0.0,0.46875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9736900780379041,0.0,0.13636363636363635,0.0,0.0,0.0,0.0,0.5625,0.2337662337662337,0.0,0.0,-1.0,0.0,0.4041666666666667,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.375,0.0,0.0,0.0,0.7142857142857143,0.5555555555555556,0.848120000469853,0.0
yellow_pages_1_13559,yelp_2_2044,yellow_pages_1_13559-yelp_2_2044,False,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.14822404371584702,0.16666666666666666,0.16666666666666666,-1.0,0.5,0.37499999999999994,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9666295057599406,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.4666666666666667,0.3461538461538462,0.0,0.0,-1.0,0.0,0.39814814814814814,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.125,0.0,0.0,0.0,0.3333333333333333,0.11111111111111116,0.16706799948316164,0.0
yellow_pages_1_15400,yelp_2_2044,yellow_pages_1_15400-yelp_2_2044,False,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.15656565656565657,0.0,0.0,-1.0,0.0,0.6015625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9812337421033073,0.0,0.09090909090909094,0.0,0.0,0.0,0.0,0.33333333333333337,0.3354037267080746,0.0,0.0,-1.0,0.0,0.22619047619047622,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.125,0.0,0.0,0.0,0.25,0.09999999999999998,0.9414798021918644,0.0
yellow_pages_1_3287,yelp_2_2048,yellow_pages_1_3287-yelp_2_2048,True,0.8029403210418624,1.0,1.0,1.0,1.0,1.0,1.0,0.1738782051282051,0.25,0.25,-1.0,1.0,0.46875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7142857142857143,0.6,0.6,-1.0,1.0,0.7291666666666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
yellow_pages_1_18353,yelp_2_2048,yellow_pages_1_18353-yelp_2_2048,False,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0827991452991453,0.0,0.0,-1.0,0.7142857142857143,0.2326388888888889,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9413600891861762,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.46153846153846156,0.24725274725274723,0.125,0.125,-1.0,0.3333333333333333,0.13333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.125,0.0,0.0,0.0,0.25,0.09999999999999998,0.8610879447452809,0.0
yellow_pages_1_316,yelp_2_2048,yellow_pages_1_316-yelp_2_2048,False,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.08469945355191252,0.0,0.0,-1.0,0.7142857142857143,0.2916666666666667,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.937718320327016,0.0,0.16666666666666663,0.0,0.0,0.0,0.4,0.1428571428571429,0.24489795918367346,0.0,0.0,-1.0,0.0,0.25877192982456143,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.25,0.0,0.0,0.0,0.4,0.19999999999999996,0.060376117369292714,0.0
yellow_pages_1_13118,yelp_2_2048,yellow_pages_1_13118-yelp_2_2048,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0861111111111111,0.0,0.0,-1.0,0.7142857142857143,0.21710526315789477,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.937718320327016,0.0,0.052631578947368474,0.0,0.0,0.0,0.0,0.4117647058823529,0.24725274725274723,0.0,0.0,-1.0,0.0,0.11363636363636363,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16685656560910578,0.0
yellow_pages_1_26484,yelp_2_2048,yellow_pages_1_26484-yelp_2_2048,False,0.1554361860261119,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1558908045977012,0.25,0.25,-1.0,1.0,0.5096153846153846,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9324786324786325,0.0,0.6111111111111112,0.25,0.25,0.0,0.5,0.6923076923076923,0.12857142857142853,0.0,0.0,-1.0,0.0,0.20175438596491238,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.25,0.09999999999999998,0.9403169158845571,0.0
yellow_pages_1_5971,yelp_2_2049,yellow_pages_1_5971-yelp_2_2049,True,0.6778685810742867,1.0,1.0,1.0,1.0,1.0,1.0,0.07045454545454548,0.1,0.1,-1.0,1.0,0.24107142857142855,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7792207792207793,0.4444444444444444,0.4444444444444444,-1.0,0.8,0.6614583333333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
yellow_pages_1_16842,yelp_2_2049,yellow_pages_1_16842-yelp_2_2049,False,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.19871794871794873,0.0,0.0,-1.0,0.6666666666666666,0.24107142857142855,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.785321441843181,0.0,0.17647058823529416,0.0,0.0,0.0,0.0,0.3125,0.20571428571428574,0.1111111111111111,0.1111111111111111,-1.0,0.2,0.22619047619047622,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.125,0.0,0.0,0.0,0.3333333333333333,0.11111111111111116,0.9408807395487061,0.0
yellow_pages_1_18353,yelp_2_2049,yellow_pages_1_18353-yelp_2_2049,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0662393162393163,0.0,0.0,-1.0,0.6666666666666666,0.17361111111111108,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7766629505759941,0.0,0.23529411764705888,0.0,0.0,0.0,0.0,0.23529411764705888,0.29670329670329665,0.0,0.0,-1.0,0.0,0.21759259259259264,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8610292131135987,0.0
yellow_pages_1_4429,yelp_2_2050,yellow_pages_1_4429-yelp_2_2050,True,0.7105769862623402,1.0,1.0,1.0,1.0,1.0,1.0,0.06278935185185192,0.0,0.0,-1.0,1.0,0.203125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6428571428571428,0.6666666666666666,0.6666666666666666,-1.0,1.0,0.5357142857142857,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
yellow_pages_1_13559,yelp_2_2050,yellow_pages_1_13559-yelp_2_2050,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12704918032786885,0.0,0.0,-1.0,0.8,0.24107142857142855,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.98561872909699,0.0,0.19999999999999996,0.0,0.0,0.0,0.0,0.3125,0.3461538461538462,0.125,0.125,-1.0,0.25,0.15740740740740744,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5,0.0,0.0,0.0,0.6666666666666666,0.5,0.16709149213583452,0.0
yellow_pages_1_28749,yelp_2_2050,yellow_pages_1_28749-yelp_2_2050,False,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.15816326530612249,0.0,0.0,-1.0,0.8,0.2916666666666667,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9958751393534002,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.46153846153846156,0.20571428571428574,0.0,0.0,-1.0,0.0,0.15740740740740744,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.125,0.0,0.0,0.0,0.3333333333333333,0.125,0.9399292871154546,0.0
yellow_pages_1_6487,yelp_2_2050,yellow_pages_1_6487-yelp_2_2050,False,0.1067511652428565,1.0,1.0,1.0,1.0,1.0,1.0,0.1063725490196079,0.0,0.0,-1.0,1.0,0.2326388888888889,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9962839093273876,0.0,0.19999999999999996,0.2,0.2,0.0,0.3333333333333333,0.47058823529411764,0.2857142857142857,0.125,0.125,-1.0,0.25,0.1746031746031747,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6546462593823781,0.0
yellow_pages_1_9278,yelp_2_2050,yellow_pages_1_9278-yelp_2_2050,False,0.11520310537028759,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.12704918032786885,0.0,0.0,-1.0,0.8,0.24107142857142855,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9885172798216276,0.0,0.55,0.25,0.25,0.0,0.5,0.4666666666666667,0.44999999999999996,0.14285714285714285,0.14285714285714285,-1.0,0.25,0.38095238095238104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1428571428571429,0.8471450553839287,0.0
yellow_pages_1_3132,yelp_2_2057,yellow_pages_1_3132-yelp_2_2057,True,0.8047848891689656,1.0,1.0,1.0,1.0,1.0,1.0,0.12218468468468473,0.16666666666666666,0.16666666666666666,-1.0,1.0,0.49671052631578955,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7346938775510203,0.6666666666666666,0.6666666666666666,-1.0,1.0,0.8452380952380953,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
yellow_pages_1_11415,yelp_2_2057,yellow_pages_1_11415-yelp_2_2057,False,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1946347031963471,0.125,0.125,-1.0,0.5,0.46875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9716090672612412,0.0,0.25,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.5294117647058824,0.3354037267080746,0.0,0.0,-1.0,0.0,0.3157894736842106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1428571428571429,0.0,0.0,0.0,0.6,0.33333333333333337,0.846992353141555,0.0
yellow_pages_1_6074,yelp_2_2057,yellow_pages_1_6074-yelp_2_2057,False,0.014936734965400062,0.0,0.0,0.0,0.0,0.0,0.0,0.127209595959596,0.0,0.07692307692307693,-1.0,0.0,0.46875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9716090672612412,0.0,0.5238095238095238,0.2,0.2,0.0,0.3333333333333333,0.6923076923076923,0.3506493506493506,0.0,0.0,-1.0,0.0,0.25877192982456143,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6544113328556493,0.0
yellow_pages_1_1063,yelp_2_2057,yellow_pages_1_1063-yelp_2_2057,False,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1703296703296703,0.0,0.0,-1.0,0.0,0.5625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9716090672612412,0.0,0.1578947368421053,0.0,0.0,0.0,0.7142857142857143,0.3846153846153846,0.2337662337662337,0.0,0.0,-1.0,0.0,0.33796296296296297,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.2,0.09090909090909094,0.060376117369292714,0.0
yellow_pages_1_18353,yelp_2_2057,yellow_pages_1_18353-yelp_2_2057,False,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1655982905982906,0.0,0.0,-1.0,0.0,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9840951319212189,0.0,0.26315789473684215,0.0,0.0,0.0,0.0,0.3571428571428571,0.29670329670329665,0.25,0.25,-1.0,0.5,0.27777777777777785,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16666666666666663,0.0,0.0,0.0,0.25,0.125,0.8611114373979538,0.0
yellow_pages_1_5102,yelp_2_2058,yellow_pages_1_5102-yelp_2_2058,True,0.9458243609468487,1.0,1.0,1.0,1.0,1.0,1.0,0.11481481481481484,0.16666666666666666,0.16666666666666666,-1.0,1.0,0.3625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8687258687258687,0.7142857142857143,0.7142857142857143,-1.0,1.0,0.7450980392156862,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
yellow_pages_1_6986,yelp_2_2058,yellow_pages_1_6986-yelp_2_2058,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14583333333333334,0.0,0.0,-1.0,0.8333333333333334,0.26953125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9400966183574879,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.29670329670329665,0.0,0.0,-1.0,0.0,0.2326388888888889,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1428571428571429,0.0,0.0,0.0,0.42857142857142855,0.23076923076923073,0.6543408548976308,0.0
yellow_pages_1_18925,yelp_2_2058,yellow_pages_1_18925-yelp_2_2058,False,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0668103448275862,0.0,0.0,-1.0,0.6666666666666666,0.13068181818181812,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9400966183574879,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.23076923076923073,0.15428571428571428,0.0,0.0,-1.0,0.0,0.13333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1428571428571429,0.0,0.0,0.0,0.4,0.16666666666666663,0.8610644520926081,0.0
yellow_pages_1_18984,yelp_2_2058,yellow_pages_1_18984-yelp_2_2058,False,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1845238095238096,0.0,0.0,-1.0,0.8333333333333334,0.38020833333333326,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9400966183574879,0.0,0.18181818181818177,0.0,0.0,0.0,0.0,0.4375,0.15428571428571428,0.0,0.0,-1.0,0.0,0.13333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1428571428571429,0.0,0.0,0.0,0.4,0.16666666666666663,0.8610644520926081,0.0
yellow_pages_1_18353,yelp_2_2058,yellow_pages_1_18353-yelp_2_2058,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0993589743589743,0.0,0.0,-1.0,0.6666666666666666,0.17361111111111108,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9438127090301003,0.0,0.19999999999999996,0.0,0.0,0.0,0.0,0.33333333333333337,0.19780219780219782,0.1,0.1,-1.0,0.2,0.25877192982456143,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0714285714285714,0.0,0.0,0.0,0.25,0.08333333333333337,0.8610644520926081,0.0
